ticker,date,open,high,low,close,volume,sector,daily_return,cumulative_return,ma_5,ma_20,ma_50,volatility,rsi,bb_middle,bb_upper,bb_lower
ADANIENT,2023-11-07 05:30:00,2257.0,2260.0,2226.65,2233.35,641554,Materials,-0.005632235084594872,-0.06446748350612608,2228.3599999999997,2338.6974999999998,,0.2681261889159624,28.2431678750697,2338.6974999999998,2551.0795600883425,2126.315439911657
ADANIENT,2023-11-08 05:30:00,2245.3,2298.0,2235.0,2259.95,1169180,Materials,0.011910358877918803,-0.05332495549272154,2236.8900000000003,2326.7799999999997,,0.25601929388965805,33.833922261484076,2326.7799999999997,2527.9041234974848,2125.6558765025147
ADANIENT,2023-11-09 05:30:00,2269.0,2272.6,2210.1,2214.65,1267890,Materials,-0.02004469125423114,-0.07230076447795541,2236.7599999999998,2313.0824999999995,,0.2615552071875932,31.01528494786922,2313.0824999999995,2504.9030473736757,2121.2619526263234
ADANIENT,2023-11-10 05:30:00,2220.25,2237.0,2198.5,2205.1,1072597,Materials,-0.004312193800374842,-0.07630118336998604,2231.8100000000004,2298.02,,0.2572361508082134,30.94636905363093,2298.02,2472.4647715346878,2123.575228465312
ADANIENT,2023-11-12 05:30:00,2219.7,2226.0,2205.1,2211.35,148320,Materials,0.0028343385787492625,-0.07368310817886659,2224.8799999999997,2285.8599999999997,,0.2532704595333158,38.310908217203234,2285.8599999999997,2447.8215828392317,2123.8984171607676
ADANIENT,2023-11-13 05:30:00,2215.5,2241.9,2195.55,2213.65,853633,Materials,0.001040088633640135,-0.07271965650853451,2220.94,2275.075,,0.2533803583893311,44.0915905683522,2275.075,2425.0914640087353,2125.0585359912643
ADANIENT,2023-11-15 05:30:00,2240.0,2250.0,2220.5,2225.4,696475,Materials,0.005307975515551178,-0.06779767514922996,2214.0299999999997,2264.925,,0.2554103854267938,53.41748768472911,2264.925,2397.7462589990973,2132.103741000903
ADANIENT,2023-11-16 05:30:00,2226.0,2232.8,2196.1,2205.9,1307584,Materials,-0.00876246966837424,-0.07596606974552278,2212.2799999999997,2254.9024999999997,,0.25533289736528625,40.237928621413616,2254.9024999999997,2372.125609249436,2137.6793907505635
ADANIENT,2023-11-17 05:30:00,2205.9,2237.95,2201.0,2208.8,916518,Materials,0.0013146561494175035,-0.07475128285684329,2213.02,2245.2325,,0.2559532907963731,32.03342618384404,2245.2325,2341.2913431228762,2149.173656877124
ADANIENT,2023-11-20 05:30:00,2211.0,2218.5,2142.0,2149.85,1577213,Materials,-0.026688699746468814,-0.09944496805948244,2200.72,2233.0375,,0.2682191518812824,26.324395029430974,2233.0375,2309.6715509379346,2156.403449062065
ADANIENT,2023-11-21 05:30:00,2160.0,2232.55,2158.35,2196.65,1839502,Materials,0.021768960625159872,-0.07984082102837975,2197.32,2227.4375,,0.2592779166069877,46.248864668483186,2227.4375,2296.8338359794193,2158.0411640205807
ADANIENT,2023-11-22 05:30:00,2205.15,2225.0,2153.5,2172.65,1247205,Materials,-0.010925727812805874,-0.08989422976227857,2186.77,2223.2200000000003,,0.2505957829769858,42.82590412111017,2223.2200000000003,2295.2540226632714,2151.185977336729
ADANIENT,2023-11-23 05:30:00,2190.0,2190.0,2160.6,2175.25,729114,Materials,0.0011966952799575825,-0.08880511048277295,2180.6400000000003,2221.8225,,0.2367487745524906,40.43112513144063,2221.8225,2296.526882137371,2147.1181178626293
ADANIENT,2023-11-24 05:30:00,2179.0,2251.95,2160.9,2225.45,1946259,Materials,0.023077807148603524,-0.06777673054770128,2183.97,2220.0099999999998,,0.2317452498859083,46.782527007984946,2220.0099999999998,2292.3626131634437,2147.657386836556
ADANIENT,2023-11-28 05:30:00,2301.0,2512.4,2275.0,2423.5,11972275,Materials,0.08899323732278863,0.015184836108492972,2238.7,2226.23,,0.3911463173206202,68.83605745418524,2226.23,2337.9109006900794,2114.5490993099206
ADANIENT,2023-11-29 05:30:00,2468.7,2477.65,2390.0,2396.6,4561574,Materials,-0.011099649267588219,0.00391664048591478,2278.6899999999996,2231.3275,,0.3939964888978379,63.52836352836353,2231.3275,2363.5712242566283,2099.0837757433715
ADANIENT,2023-11-30 05:30:00,2400.05,2409.0,2343.05,2358.55,2983879,Materials,-0.01587665859968279,-0.012022201277620548,2315.87,2238.3900000000003,,0.37700360323212334,64.4535958216151,2238.3900000000003,2382.0717594547064,2094.7082405452943
ADANIENT,2023-12-01 05:30:00,2370.0,2403.35,2354.1,2362.7,1792983,Materials,0.001759555659197165,-0.010283799350717437,2353.3599999999997,2245.7599999999998,,0.37672369276084133,66.00324939073923,2245.7599999999998,2399.2421217087203,2092.277878291279
ADANIENT,2023-12-04 05:30:00,2549.95,2595.0,2487.45,2531.2,5681516,Materials,0.07131671392897965,0.060299507801863994,2414.5099999999998,2260.8275000000003,,0.4472611422427831,74.42908424348887,2260.8275000000003,2460.077088192139,2061.5779118078617
ADANIENT,2023-12-05 05:30:00,2531.2,2999.9,2531.2,2959.35,22879079,Materials,0.16914902022756007,0.23964813069431345,2521.6799999999994,2296.495,,0.7297773801025145,84.50717260527533,2296.495,2666.65778339472,1926.3322166052799
ADANIENT,2023-12-06 05:30:00,3080.0,3154.55,2844.85,2883.95,19355777,Materials,-0.025478567928768125,0.2080636715886479,2619.15,2329.025,,0.7404748716034908,78.7790062491806,2329.025,2781.107753835832,1876.942246164168
ADANIENT,2023-12-07 05:30:00,2900.0,2945.9,2853.05,2887.15,6325887,Materials,0.0011095892785937256,0.20940412608650116,2724.87,2360.3849999999998,,0.7418363611418936,80.20126789910005,2360.3849999999998,2874.9850072616437,1845.7849927383556
ADANIENT,2023-12-08 05:30:00,2902.7,2927.0,2760.0,2822.15,6959428,Materials,-0.02251355142614686,0.18217614409885852,2816.7599999999998,2390.76,,0.7433577033971552,75.77209126433883,2390.76,2939.7107614771257,1841.8092385228747
ADANIENT,2023-12-11 05:30:00,2837.05,2919.9,2811.05,2855.8,5064123,Materials,0.011923533476250414,0.196271860927846,2881.68,2423.2949999999996,,0.7405247875887555,80.3073884858112,2423.2949999999996,3002.2268657302384,1844.363134269761
ADANIENT,2023-12-12 05:30:00,2869.1,2895.95,2840.55,2857.65,2017772,Materials,0.0006478044680999773,0.19704681118441725,2861.3399999999997,2455.6099999999997,,0.7410014930634083,79.5168348664821,2455.6099999999997,3056.465249754793,1854.7547502452062
ADANIENT,2023-12-13 05:30:00,2860.0,2899.1,2805.0,2875.05,2805832,Materials,0.006088919216838962,0.20433553251649395,2859.5600000000004,2488.68,2397.83,0.7400588225820277,81.55152277423413,2488.68,3106.0413071605212,1871.3186928394784
ADANIENT,2023-12-14 05:30:00,2900.95,2932.95,2887.0,2894.05,3224681,Materials,0.006608580720335322,0.21229448109749716,2860.94,2522.1125,2407.966,0.7398679032545289,81.81938911022577,2522.1125,3151.7397931580035,1892.4852068419968
ADANIENT,2023-12-15 05:30:00,2912.05,3000.0,2893.9,2991.8,4921484,Materials,0.033776195988320934,0.2532411770866061,2894.87,2561.4075000000003,2418.503,0.7377777423208431,82.5538422327004,2561.4075000000003,3205.8622383355632,1916.9527616644373
ADANIENT,2023-12-18 05:30:00,2993.95,3027.75,2961.1,2980.6,2315922,Materials,-0.0037435657463734673,0.24854958634411983,2919.8300000000004,2599.9975,2428.788,0.739357859757725,78.13068067057159,2599.9975,3247.9717705052753,1952.0232294947248
ADANIENT,2023-12-19 05:30:00,2988.8,2994.35,2915.0,2941.25,1741493,Materials,-0.013202039857746706,0.23206618494083164,2936.55,2639.5675,2438.051,0.7305138025796613,77.16052460978408,2639.5675,3268.165005123406,2010.9699948765942
ADANIENT,2023-12-20 05:30:00,2946.0,2968.0,2766.2,2783.85,3417739,Materials,-0.05351466213344669,0.16613257932767844,2918.31,2668.9275000000002,2444.876,0.7713607295380441,68.95276292335114,2668.9275000000002,3264.400199869168,2073.4548001308326
ADANIENT,2023-12-21 05:30:00,2750.0,2821.95,2725.0,2799.75,2678577,Materials,0.005711514629020975,0.17279296261388644,2899.45,2700.2825000000003,2450.905,0.7667735048845201,69.27453142227121,2700.2825000000003,3250.010125642681,2150.5548743573195
ADANIENT,2023-12-22 05:30:00,2815.95,2847.6,2791.4,2808.35,1513956,Materials,0.003071702830609757,0.17639543407686675,2862.7599999999998,2731.9375,2457.3,0.7663936500443908,64.22960414848282,2731.9375,3224.2854459370415,2239.5895540629585
ADANIENT,2023-12-26 05:30:00,2817.0,2893.75,2800.1,2865.45,2048484,Materials,0.020332223547634642,0.2003141690229342,2839.7300000000005,2763.9375,2464.482,0.7660189804951164,42.21134704711347,2763.9375,3197.3442918674614,2330.5307081325386
ADANIENT,2023-12-27 05:30:00,2880.7,2894.8,2833.6,2843.35,1698325,Materials,-0.0077125756861923245,0.19105665514713577,2820.15,2784.93,2472.258,0.7152695340590717,46.305732484076444,2784.93,3188.5561498492243,2381.3038501507754
ADANIENT,2023-12-28 05:30:00,2855.0,2867.35,2800.1,2809.9,4102912,Materials,-0.01176429212021024,0.17704471672426436,2825.3599999999997,2805.5950000000003,2479.869,0.7155200827920211,43.33764553686934,2805.5950000000003,3165.4558779426957,2445.734122057305
ADANIENT,2023-12-29 05:30:00,2823.9,2863.3,2802.85,2848.95,1507086,Materials,0.013897291718566462,0.1934024505183789,2835.2,2830.1150000000002,2488.28,0.7096355165577803,52.41964608161789,2830.1150000000002,3122.160458069375,2538.0695419306253
ADANIENT,2024-01-01 05:30:00,2852.3,2947.0,2842.05,2917.2,2898619,Materials,0.023956194387405816,0.2219918316054037,2856.97,2857.84,2498.4970000000003,0.7104356528717944,55.21753908905504,2857.84,3051.890244714322,2663.7897552856784
ADANIENT,2024-01-02 05:30:00,2922.0,2948.2,2841.0,2932.4,2671368,Materials,0.005210475798711256,0.22835899047020658,2870.3599999999997,2877.9,2509.1009999999997,0.6744327629890496,56.21105110095554,2877.9,2999.0185109065274,2756.781489093473
ADANIENT,2024-01-03 05:30:00,3047.0,3199.0,2955.6,3003.0,19725411,Materials,0.02407584231346327,0.25793276782909214,2902.29,2880.0825,2521.2859999999996,0.317148187191469,59.767921215359934,2880.0825,3008.7204549253347,2751.4445450746653
ADANIENT,2024-01-04 05:30:00,3039.4,3044.45,2990.0,2998.3,2975620,Materials,-0.0015651015651014788,0.2559639752853704,2939.97,2885.8,2535.0789999999997,0.301728700032987,58.13626785296184,2885.8,3024.901106734422,2746.6988932655786
ADANIENT,2024-01-05 05:30:00,3009.95,3066.9,2981.1,3006.6,3219949,Materials,0.002768235333355573,0.25944077913917707,2971.5,2891.7725,2550.071,0.30171249489307556,51.34252539912915,2891.7725,3041.006129887763,2742.538870112237
ADANIENT,2024-01-08 05:30:00,3020.0,3027.0,2952.95,2963.5,1849061,Materials,-0.01433512938202619,0.241386532621217,2980.7599999999998,2898.84,2565.277,0.2941278406235463,48.53369919396331,2898.84,3047.578033928267,2750.1019660717334
ADANIENT,2024-01-09 05:30:00,2990.7,3068.8,2980.0,3014.6,2885706,Materials,0.01724312468365108,0.26279191538380986,2997.2,2906.7799999999997,2580.335,0.29695411624538515,56.165419853744645,2906.7799999999997,3062.6283250505335,2750.931674949466
ADANIENT,2024-01-10 05:30:00,3024.0,3112.0,3020.05,3098.2,3590297,Materials,0.027731705698931908,0.29781128914022426,3016.24,2918.8075,2596.317,0.3095519373191608,80.16505133864318,2918.8075,3094.5501176483635,2743.0648823516362
ADANIENT,2024-01-11 05:30:00,3120.0,3129.0,3065.0,3080.9,2008103,Materials,-0.005583887418501021,0.2905644570112056,3032.7599999999998,2929.1,2612.042,0.31139067821296135,76.90688104124806,2929.1,3117.6939776903196,2740.5060223096802
ADANIENT,2024-01-12 05:30:00,3096.35,3125.0,3068.2,3104.1,1795933,Materials,0.007530267129734813,0.30028275212064104,3052.2599999999998,2939.6025,2629.778,0.311524058596282,77.53468019737463,2939.6025,3142.806813762241,2736.398186237759
ADANIENT,2024-01-15 05:30:00,3127.0,3130.0,3067.45,3089.5,1407007,Materials,-0.004703456718533561,0.2941669284741859,3077.46,2944.4875,2647.262,0.2915449040313221,72.65190577292498,2944.4875,3157.438882825688,2731.5361171743125
ADANIENT,2024-01-16 05:30:00,3095.0,3104.5,3035.0,3056.5,2515564,Materials,-0.010681340022657415,0.28034349146507487,3085.8399999999997,2948.2825000000003,2663.795,0.2943121134594792,71.08517162924134,2948.2825000000003,3166.581682135566,2729.9833178644344
ADANIENT,2024-01-17 05:30:00,3033.0,3045.0,2946.3,2971.05,2897218,Materials,-0.027956813348601228,0.24454916745208943,3060.4100000000003,2949.7725,2678.296,0.3083616263579844,64.4542111400126,2949.7725,3168.2762792639655,2731.2687207360345
ADANIENT,2024-01-18 05:30:00,2975.55,2985.0,2885.1,2918.9,2552342,Materials,-0.01755271705289374,0.22270394805738847,3028.01,2956.525,2692.0069999999996,0.24429149599460034,56.13004995180093,2956.525,3161.358407277344,2751.691592722656
ADANIENT,2024-01-19 05:30:00,2945.35,2949.45,2903.05,2915.65,2014096,Materials,-0.0011134331426222444,0.2213425489580063,2990.32,2962.3199999999997,2705.1210000000005,0.24429668308875596,49.846701612105655,2962.3199999999997,3154.6547777622295,2769.98522223777
ADANIENT,2024-01-20 05:30:00,2930.0,3015.85,2890.5,2987.9,1878793,Materials,0.024780066194502126,0.25160749816734773,2970.0,2971.2974999999997,2720.5860000000002,0.2572037732682291,54.932456452186294,2971.2974999999997,3149.623536340312,2792.9714636596873
ADANIENT,2024-01-23 05:30:00,3014.95,3014.95,2885.5,2896.55,1827002,Materials,-0.03057331235985139,0.2133417111739453,2938.01,2972.8525,2734.415,0.2751516122752513,40.875974972143645,2972.8525,3147.802698853707,2797.9023011462928
ADANIENT,2024-01-24 05:30:00,2901.0,2929.1,2871.25,2903.45,5807940,Materials,0.0023821442750857624,0.21623206618494106,2924.4900000000002,2975.8575,2748.257,0.2733941831399105,41.9007770472205,2975.8575,3143.3474377181997,2808.3675622818005
ADANIENT,2024-01-25 05:30:00,2903.45,2926.35,2804.4,2893.6,2601969,Materials,-0.0033925158001687494,0.2121059796837368,2919.43,2980.0425,2761.856,0.2697244549736713,40.37642650315105,2980.0425,3133.6827471770857,2826.4022528229143
ADANIENT,2024-01-29 05:30:00,2929.0,3092.7,2923.05,3064.65,4402976,Materials,0.05911321537185521,0.28375746151429504,2949.2300000000005,2990.8275,2778.6410000000005,0.33653259745569525,57.07293196279982,2990.8275,3135.7573613486215,2845.897638651378
ADANIENT,2024-01-30 05:30:00,3081.0,3129.9,3020.9,3091.1,3115506,Materials,0.008630675607328664,0.29483715572311264,2969.87,2999.5225,2796.345,0.32870440884261287,55.540266512166866,2999.5225,3146.7020626365943,2852.342937363406
ADANIENT,2024-01-31 05:30:00,3092.75,3151.7,3072.4,3142.0,2671051,Materials,0.01646663000226467,0.3161587600795899,3018.96,3010.0024999999996,2815.009,0.33207387116898635,53.32978561654251,3010.0024999999996,3166.6055599788565,2853.3994400211427
ADANIENT,2024-02-01 05:30:00,3156.9,3236.95,3083.05,3153.5,4686595,Materials,0.0036600891152132053,0.3209760184312498,3068.97,3017.5274999999997,2835.0820000000003,0.3232185269053994,55.568338702254955,3017.5274999999997,3186.6748648222765,2848.380135177723
ADANIENT,2024-02-02 05:30:00,3184.95,3208.5,3140.0,3157.45,2708695,Materials,0.001252576502299041,0.3226306419520373,3121.7400000000002,3025.485,2854.298,0.3228866210992788,54.216391369635666,3025.485,3205.4520265120354,2845.517973487965
ADANIENT,2024-02-05 05:30:00,3170.0,3229.4,3151.45,3173.45,2191195,Materials,0.005067380322728798,0.3293329144413031,3143.4999999999995,3033.8275000000003,2874.3140000000003,0.3229883208352461,56.6201403674789,3033.8275000000003,3225.2150497105686,2842.439950289432
ADANIENT,2024-02-06 05:30:00,3183.9,3228.2,3160.0,3203.75,2078891,Materials,0.009547968299484788,0.34202534296785037,3166.0299999999997,3045.84,2894.884,0.31716028045512146,61.661518967292324,3045.84,3248.4702663525613,2843.209733647439
ADANIENT,2024-02-07 05:30:00,3220.05,3277.95,3210.0,3229.85,2095911,Materials,0.008146703082325457,0.3529584249659654,3183.6,3056.6025,2914.972,0.3137834209654895,72.62237762237761,3056.6025,3274.534156295716,2838.670843704284
ADANIENT,2024-02-08 05:30:00,3245.6,3245.6,3146.1,3168.6,1679004,Materials,-0.01896372896574139,0.3273012880929944,3186.62,3060.1225,2929.874,0.30998309702798343,71.48511443813457,3060.1225,3283.0989029880257,2837.1460970119742
ADANIENT,2024-02-09 05:30:00,3184.45,3224.95,3121.2,3215.2,1572789,Materials,0.014706810578804408,0.34682165671798115,3198.1699999999996,3066.8375,2946.2459999999996,0.3123626259406896,73.98510689406677,3066.8375,3300.2913224935432,2833.383677506457
ADANIENT,2024-02-12 05:30:00,3229.0,3241.95,3160.0,3169.75,1083138,Materials,-0.014135979099278329,0.32778301392816034,3197.43,3070.12,2962.47,0.31700029833478865,65.21375386932152,3070.12,3307.5914418287284,2832.6485581712714
ADANIENT,2024-02-13 05:30:00,3180.0,3194.0,3092.05,3178.45,1225207,Materials,0.0027446959539394467,0.33142737459419847,3192.37,3074.5675,2978.785,0.3162516227054634,77.36893203883497,3074.5675,3316.8502649343122,2832.284735065688
ADANIENT,2024-02-14 05:30:00,3184.0,3255.25,3169.85,3207.2,1741264,Materials,0.009045289370605225,0.34347052047334814,3187.8399999999997,3082.1025,2992.305,0.31382854840945673,78.29002514668905,3082.1025,3331.2944054928603,2832.9105945071396
ADANIENT,2024-02-15 05:30:00,3219.85,3252.75,3184.05,3193.8,2035204,Materials,-0.004178099276627489,0.33785736726358806,3192.88,3093.24,2996.994,0.29384217482883074,77.77572168763885,3093.24,3341.4426646449365,2845.037335355063
ADANIENT,2024-02-16 05:30:00,3214.0,3252.3,3192.65,3223.6,2193673,Materials,0.00933057799486492,0.3503403497748456,3194.56,3108.4749999999995,3003.7869999999994,0.2832586890336049,69.91106100463489,3108.4749999999995,3348.9039423422105,2868.0460576577884
ADANIENT,2024-02-19 05:30:00,3240.0,3308.6,3235.8,3258.8,1779444,Materials,0.010919468916739117,0.3650853492512307,3212.37,3125.6325,3011.22,0.28296347520656934,70.55650894827171,3125.6325,3356.9251564356455,2894.339843564355
ADANIENT,2024-02-20 05:30:00,3267.0,3269.8,3210.15,3228.6,1467630,Materials,-0.009267214925739564,0.35243480992774123,3222.4,3137.6675,3019.349,0.27832928658763306,61.18285123966943,3137.6675,3363.7753603233527,2911.5596396766473
ADANIENT,2024-02-21 05:30:00,3238.0,3300.0,3205.0,3223.2,1657021,Materials,-0.001672551570340075,0.35017279296261394,3225.6,3154.0,3026.697,0.24792566185338288,59.14458147467855,3154.0,3352.2479999235525,2955.7520000764475
ADANIENT,2024-02-22 05:30:00,3239.0,3274.0,3210.5,3263.05,1138722,Materials,0.012363489699677377,0.36686564038119185,3239.45,3171.98,3034.805,0.24880678469714823,62.66187050359717,3171.98,3336.9914968881494,3006.9685031118506
ADANIENT,2024-02-23 05:30:00,3263.05,3319.95,3225.1,3273.3,1975035,Materials,0.0031412328956037516,0.3711592836946278,3249.3900000000003,3190.965,3042.77,0.24661743226113242,62.139817629179376,3190.965,3298.471166775406,3083.4588332245944
ADANIENT,2024-02-26 05:30:00,3272.0,3344.0,3263.0,3327.75,1695378,Materials,0.016634588946934148,0.3939679547596606,3263.18,3204.12,3051.4440000000004,0.1550531000333358,64.23977951309143,3204.12,3310.9322425469068,3097.307757453093
ADANIENT,2024-02-27 05:30:00,3339.0,3340.0,3273.0,3302.3,1125570,Materials,-0.007647810081887085,0.38330715258142223,3277.9199999999996,3214.68,3057.6539999999995,0.1595463774343606,58.33237492811964,3214.68,3316.0678244532983,3113.2921755467014
ADANIENT,2024-02-28 05:30:00,3309.2,3318.8,3207.5,3219.0,1358879,Materials,-0.025224843291039578,0.3484134464341817,3277.0800000000004,3218.5299999999997,3062.4219999999996,0.1812708104603994,55.51663747810859,3218.5299999999997,3313.9707085163855,3123.089291483614
ADANIENT,2024-02-29 05:30:00,3220.05,3304.75,3205.35,3285.4,1352988,Materials,0.02062752407580004,0.37622787726463525,3281.55,3225.125,3069.305,0.19380588018276096,57.36466638690729,3225.125,3319.871451120897,3130.378548879103
ADANIENT,2024-03-01 05:30:00,3309.85,3346.0,3281.8,3318.75,1161067,Materials,0.010150970962439887,0.39019792648444884,3290.6400000000003,3233.1899999999996,3080.0030000000006,0.1958397499743275,66.03875134553283,3233.1899999999996,3331.0890650995852,3135.290934900414
ADANIENT,2024-03-02 05:30:00,3332.0,3348.7,3321.5,3333.25,119511,Materials,0.004369114877589508,0.39627186092784616,3291.7400000000002,3241.18,3090.6730000000007,0.19573715737185762,66.45758026791411,3241.18,3344.484773415998,3137.8752265840017
ADANIENT,2024-03-04 05:30:00,3335.0,3350.0,3310.05,3317.15,1061244,Materials,-0.004830120753018807,0.38952769923552233,3294.71,3246.85,3100.849,0.1955554070537894,62.01245493280894,3246.85,3353.8855277958246,3139.814472204175
ADANIENT,2024-03-05 05:30:00,3325.3,3334.0,3295.05,3310.2,1190416,Materials,-0.0020951720603531454,0.3866163996229972,3312.95,3250.8675,3109.7439999999997,0.19453244730332425,62.8989361702127,3250.8675,3361.197422815279,3140.5375771847207
ADANIENT,2024-03-06 05:30:00,3323.0,3323.0,3183.15,3233.95,1935203,Materials,-0.02303486194187665,0.3546758822913394,3302.66,3254.135,3117.5559999999996,0.200599425132914,51.03988747111422,3254.135,3357.880656091709,3150.3893439082913
ADANIENT,2024-03-07 05:30:00,3240.0,3262.0,3220.0,3226.55,856328,Materials,-0.002288223380076837,0.35157608126505413,3284.22,3254.7025,3125.8889999999997,0.1942782722841116,46.56805363413856,3254.7025,3357.672676954833,3151.7323230451666
ADANIENT,2024-03-11 05:30:00,3241.2,3259.0,3200.0,3207.35,738851,Materials,-0.005950628380158474,0.34353335427793485,3259.04,3256.5825,3133.0570000000002,0.18832201037467758,47.6844284624605,3256.5825,3354.258889836968,3158.906110163032
ADANIENT,2024-03-12 05:30:00,3207.35,3222.7,3111.0,3122.5,1199487,Materials,-0.02645486149001508,0.3079903654832967,3220.1099999999997,3253.7850000000003,3137.163,0.21116576305466134,40.64647965818319,3253.7850000000003,3363.363258984662,3144.2067410153386
ADANIENT,2024-03-13 05:30:00,3125.0,3138.05,2850.15,2906.2,3407040,Materials,-0.06927141713370699,0.2173840192690335,3139.31,3238.7349999999997,3136.639,0.3184549816614254,25.036726128016767,3238.7349999999997,3428.5549953418586,3048.915004658141
ADANIENT,2024-03-14 05:30:00,2927.45,3101.2,2880.0,3087.45,3759100,Materials,0.062366664372720315,0.2933081998114986,3110.0099999999998,3233.4175,3138.328,0.39769794307280976,39.50889077053343,3233.4175,3434.180636884198,3032.654363115802
ADANIENT,2024-03-15 05:30:00,3111.0,3143.4,3061.25,3132.2,2199094,Materials,0.014494161848774834,0.31205361817991406,3091.14,3228.8475000000003,3141.006,0.3999603014688992,38.83910735688601,3228.8475000000003,3434.649462741917,3023.0455372580836
ADANIENT,2024-03-18 05:30:00,3050.1,3124.0,2976.05,3111.75,3042515,Materials,-0.0065289572824211994,0.3034872761545713,3072.0199999999995,3221.495,3143.1090000000004,0.39777587293809696,39.06205154698352,3221.495,3433.2133404530996,3009.7766595469
ADANIENT,2024-03-19 05:30:00,3126.0,3164.8,3041.85,3052.7,1460452,Materials,-0.018976460191210798,0.2787517017488743,3058.06,3212.7,3144.8930000000005,0.4016012744460427,40.18068020784128,3212.7,3437.392231613317,2988.0077683866825
