ticker,date,open,high,low,close,volume
SHRIRAMFIN,2023-10-03 05:30:00,1938.0,1939.9,1881.0,1921.95,2207907
SHRIRAMFIN,2023-10-04 05:30:00,1909.0,1919.95,1841.5,1850.6,1340167
SHRIRAMFIN,2023-10-05 05:30:00,1852.0,1872.95,1823.0,1837.5,1479477
SHRIRAMFIN,2023-10-06 05:30:00,1850.95,1863.0,1835.0,1848.85,1262390
SHRIRAMFIN,2023-10-09 05:30:00,1840.05,1840.85,1803.65,1820.9,1070824
SHRIRAMFIN,2023-10-10 05:30:00,1840.0,1896.75,1815.2,1892.85,1675512
SHRIRAMFIN,2023-10-11 05:30:00,1907.05,1920.5,1885.55,1898.6,912283
SHRIRAMFIN,2023-10-12 05:30:00,1908.55,1908.55,1875.0,1878.1,662797
SHRIRAMFIN,2023-10-13 05:30:00,1874.85,1886.75,1870.4,1880.95,596784
SHRIRAMFIN,2023-10-16 05:30:00,1880.95,1885.0,1855.6,1867.55,492792
SHRIRAMFIN,2023-10-17 05:30:00,1878.45,1892.9,1872.0,1888.45,675654
SHRIRAMFIN,2023-10-18 05:30:00,1888.4,1890.85,1852.55,1866.2,504913
SHRIRAMFIN,2023-10-19 05:30:00,1837.0,1890.0,1823.45,1878.85,619940
SHRIRAMFIN,2023-10-20 05:30:00,1876.5,1885.75,1866.0,1876.7,441245
SHRIRAMFIN,2023-10-23 05:30:00,1874.8,1916.0,1866.0,1880.0,2073056
SHRIRAMFIN,2023-10-25 05:30:00,1871.55,1886.85,1792.0,1816.15,1369841
SHRIRAMFIN,2023-10-26 05:30:00,1816.15,1818.85,1760.85,1797.6,958593
SHRIRAMFIN,2023-10-27 05:30:00,1851.0,2029.7,1851.0,1935.2,5011333
SHRIRAMFIN,2023-10-30 05:30:00,1935.0,1935.2,1865.25,1892.2,2037598
SHRIRAMFIN,2023-10-31 05:30:00,1902.0,1906.95,1870.7,1879.85,1691067
SHRIRAMFIN,2023-11-01 05:30:00,1884.0,1907.0,1876.15,1902.25,758859
SHRIRAMFIN,2023-11-02 05:30:00,1913.5,1965.0,1902.8,1954.85,857752
SHRIRAMFIN,2023-11-03 05:30:00,1962.5,2027.95,1952.05,2013.55,1864454
SHRIRAMFIN,2023-11-06 05:30:00,2008.95,2012.4,1982.0,1991.5,1126831
SHRIRAMFIN,2023-11-07 05:30:00,1999.9,2005.4,1954.25,1987.2,1761418
SHRIRAMFIN,2023-11-08 05:30:00,1987.2,1992.65,1971.25,1979.65,705075
SHRIRAMFIN,2023-11-09 05:30:00,1970.0,1970.0,1940.0,1943.4,995069
SHRIRAMFIN,2023-11-10 05:30:00,1940.0,1965.95,1926.9,1952.2,486020
