ticker,date,open,high,low,close,volume
LT,2023-10-03 05:30:00,3040.5,3077.45,2995.1,3073.25,3254492
LT,2023-10-04 05:30:00,3064.1,3064.1,2990.05,3027.75,3100946
LT,2023-10-05 05:30:00,3032.55,3114.9,3032.55,3096.05,3413447
LT,2023-10-06 05:30:00,3114.95,3114.95,3073.15,3093.7,1898118
LT,2023-10-09 05:30:00,3075.0,3085.0,3055.55,3074.7,1181760
LT,2023-10-10 05:30:00,3073.85,3099.0,3072.15,3076.0,1551789
LT,2023-10-11 05:30:00,3090.0,3110.0,3084.4,3088.7,2066921
LT,2023-10-12 05:30:00,3094.0,3105.05,3067.05,3081.75,1870280
LT,2023-10-13 05:30:00,3067.75,3099.0,3063.5,3089.6,1437808
LT,2023-10-16 05:30:00,3098.95,3113.25,3074.7,3101.9,818794
LT,2023-10-17 05:30:00,3109.9,3114.2,3063.0,3066.3,1847182
LT,2023-10-18 05:30:00,3068.65,3079.15,3037.15,3045.6,1350839
LT,2023-10-19 05:30:00,3025.6,3069.9,3007.15,3054.4,1599104
LT,2023-10-20 05:30:00,3039.95,3056.25,2977.3,3012.35,1667471
LT,2023-10-23 05:30:00,3003.0,3006.9,2949.0,2958.3,1614030
LT,2023-10-25 05:30:00,2959.0,2965.5,2910.3,2916.1,2108353
LT,2023-10-26 05:30:00,2906.0,2916.15,2857.05,2864.6,3286109
LT,2023-10-27 05:30:00,2864.65,2910.55,2857.65,2901.9,2399538
LT,2023-10-30 05:30:00,2899.2,2932.0,2856.15,2926.35,1693052
LT,2023-10-31 05:30:00,2929.95,2951.55,2907.95,2929.05,1556467
LT,2023-11-01 05:30:00,2947.45,2983.15,2871.05,2895.3,3875595
LT,2023-11-02 05:30:00,2935.0,2937.85,2903.2,2918.1,1451606
LT,2023-11-03 05:30:00,2934.0,2948.05,2905.0,2911.25,1136175
LT,2023-11-06 05:30:00,2933.0,2979.0,2927.25,2975.45,1235499
LT,2023-11-07 05:30:00,2970.0,2983.6,2956.1,2961.3,1112206
LT,2023-11-08 05:30:00,2974.7,3002.75,2961.0,2996.45,1013438
LT,2023-11-09 05:30:00,3003.0,3028.7,2997.0,3024.85,1719911
LT,2023-11-10 05:30:00,3021.05,3044.0,3005.25,3033.25,947753
LT,2023-11-12 05:30:00,3054.95,3060.0,3044.0,3052.0,256389
LT,2023-11-13 05:30:00,3050.0,3054.35,3031.65,3048.5,531769
LT,2023-11-15 05:30:00,3062.35,3071.05,3055.0,3064.95,1160184
LT,2023-11-16 05:30:00,3057.95,3082.1,3045.0,3051.15,1597607
LT,2023-11-17 05:30:00,3050.0,3115.45,3045.15,3109.0,1325050
LT,2023-11-20 05:30:00,3095.1,3111.95,3076.2,3088.8,1231164
LT,2023-11-21 05:30:00,3088.5,3099.0,3062.45,3074.85,1884782
LT,2023-11-22 05:30:00,3074.85,3088.65,3062.5,3082.3,1104208
LT,2023-11-23 05:30:00,3080.0,3088.0,3031.05,3045.65,1514688
LT,2023-11-24 05:30:00,3050.0,3067.0,3039.6,3054.25,915121
LT,2023-11-28 05:30:00,3054.0,3059.15,3035.0,3050.0,1210508
LT,2023-11-29 05:30:00,3050.0,3089.9,3049.0,3083.75,1801107
LT,2023-11-30 05:30:00,3076.3,3124.55,3058.7,3109.2,3131624
LT,2023-12-01 05:30:00,3129.95,3197.95,3121.05,3190.65,2112908
LT,2023-12-04 05:30:00,3285.0,3347.55,3250.0,3313.55,3095974
LT,2023-12-05 05:30:00,3319.05,3325.0,3279.05,3315.45,1659309
LT,2023-12-06 05:30:00,3330.0,3401.0,3321.0,3392.3,2057233
LT,2023-12-07 05:30:00,3392.3,3409.9,3337.05,3355.6,2128823
LT,2023-12-08 05:30:00,3377.0,3430.0,3366.0,3378.45,2428891
LT,2023-12-11 05:30:00,3377.95,3405.0,3360.0,3385.8,1534238
LT,2023-12-12 05:30:00,3375.0,3375.0,3332.0,3342.4,1888423
LT,2023-12-13 05:30:00,3352.95,3410.0,3346.2,3399.8,1509107
LT,2023-12-14 05:30:00,3425.95,3440.0,3400.1,3433.1,2425646
LT,2023-12-15 05:30:00,3435.15,3498.9,3432.85,3488.0,2632935
LT,2023-12-18 05:30:00,3496.0,3506.0,3466.0,3491.6,1767429
LT,2023-12-19 05:30:00,3488.95,3525.0,3476.05,3498.95,1311700
LT,2023-12-20 05:30:00,3505.0,3514.6,3412.55,3418.5,1876048
LT,2023-12-21 05:30:00,3390.05,3439.95,3333.0,3424.15,2292802
LT,2023-12-22 05:30:00,3424.0,3496.0,3408.6,3477.95,1681707
LT,2023-12-26 05:30:00,3477.95,3508.35,3477.95,3490.05,1072263
LT,2023-12-27 05:30:00,3510.0,3549.0,3504.15,3544.0,1389266
LT,2023-12-28 05:30:00,3545.0,3559.95,3500.5,3518.05,3371121
LT,2023-12-29 05:30:00,3531.0,3540.0,3495.0,3526.0,968577
LT,2024-01-01 05:30:00,3538.0,3538.0,3496.05,3525.45,777080
LT,2024-01-02 05:30:00,3525.05,3525.45,3432.0,3438.1,1511464
LT,2024-01-03 05:30:00,3433.0,3465.85,3411.6,3440.35,1283859
LT,2024-01-04 05:30:00,3441.05,3480.1,3423.0,3458.7,1651616
LT,2024-01-05 05:30:00,3464.95,3555.0,3460.0,3521.9,2069018
