ticker,date,open,high,low,close,volume
HDFCLIFE,2023-10-03 05:30:00,634.45,637.5,628.55,633.55,3454441
HDFCLIFE,2023-10-04 05:30:00,631.0,632.0,624.25,625.5,2357914
HDFCLIFE,2023-10-05 05:30:00,626.0,627.75,619.9,624.35,4050085
HDFCLIFE,2023-10-06 05:30:00,624.55,636.2,622.75,630.9,3713370
HDFCLIFE,2023-10-09 05:30:00,625.0,629.55,613.35,615.15,3308557
HDFCLIFE,2023-10-10 05:30:00,616.1,624.75,615.15,621.25,4054232
HDFCLIFE,2023-10-11 05:30:00,626.95,627.0,619.0,621.5,3102088
HDFCLIFE,2023-10-12 05:30:00,622.05,626.3,619.0,624.65,2810053
HDFCLIFE,2023-10-13 05:30:00,623.25,633.0,614.5,625.25,5462771
HDFCLIFE,2023-10-16 05:30:00,633.0,635.0,619.65,630.05,3399593
HDFCLIFE,2023-10-17 05:30:00,632.5,645.9,630.55,641.8,4443295
HDFCLIFE,2023-10-18 05:30:00,641.65,648.45,637.75,645.0,2187089
HDFCLIFE,2023-10-19 05:30:00,639.0,644.25,629.15,639.0,3371397
HDFCLIFE,2023-10-20 05:30:00,636.95,641.95,630.0,639.95,1853937
HDFCLIFE,2023-10-23 05:30:00,638.0,644.7,621.8,625.25,2502483
HDFCLIFE,2023-10-25 05:30:00,625.25,627.95,607.7,616.45,2821496
HDFCLIFE,2023-10-26 05:30:00,611.85,614.95,602.7,605.85,2011512
HDFCLIFE,2023-10-27 05:30:00,606.05,615.6,606.05,608.65,1348147
HDFCLIFE,2023-10-30 05:30:00,609.8,618.0,600.75,607.6,1882245
HDFCLIFE,2023-10-31 05:30:00,607.1,621.0,604.45,618.35,2661284
HDFCLIFE,2023-11-01 05:30:00,621.8,623.95,616.9,620.05,1947740
HDFCLIFE,2023-11-02 05:30:00,622.0,626.8,618.0,619.3,1651263
HDFCLIFE,2023-11-03 05:30:00,622.0,625.0,619.6,622.1,1450553
HDFCLIFE,2023-11-06 05:30:00,622.1,626.3,619.4,621.8,1789823
HDFCLIFE,2023-11-07 05:30:00,623.4,624.0,614.7,622.45,2747838
HDFCLIFE,2023-11-08 05:30:00,624.0,624.85,617.5,618.75,1332249
HDFCLIFE,2023-11-09 05:30:00,618.75,625.0,613.2,621.35,2235630
HDFCLIFE,2023-11-10 05:30:00,620.85,631.5,620.05,626.75,2449660
HDFCLIFE,2023-11-12 05:30:00,629.0,629.9,624.55,626.9,190819
HDFCLIFE,2023-11-13 05:30:00,625.15,628.2,617.0,621.05,2047300
HDFCLIFE,2023-11-15 05:30:00,632.95,639.4,627.0,636.15,2033627
HDFCLIFE,2023-11-16 05:30:00,636.9,639.7,632.0,634.95,1753550
HDFCLIFE,2023-11-17 05:30:00,632.85,660.0,632.0,651.8,4306473
HDFCLIFE,2023-11-20 05:30:00,654.95,655.2,647.5,652.4,2178344
HDFCLIFE,2023-11-21 05:30:00,655.0,672.05,654.25,667.9,5077816
HDFCLIFE,2023-11-22 05:30:00,669.75,675.35,665.3,668.5,2664154
HDFCLIFE,2023-11-23 05:30:00,668.05,677.0,659.5,665.0,2184014
