ticker,date,open,high,low,close,volume
DRREDDY,2023-10-03 05:30:00,1117.38,1117.38,1090.0,1092.34,2065240
DRREDDY,2023-10-04 05:30:00,1093.0,1099.8,1080.3,1083.56,2109530
DRREDDY,2023-10-05 05:30:00,1092.0,1095.0,1080.0,1081.45,2058530
DRREDDY,2023-10-06 05:30:00,1087.0,1097.44,1081.84,1084.98,1572990
DRREDDY,2023-10-09 05:30:00,1082.01,1105.47,1080.03,1098.97,2368110
DRREDDY,2023-10-10 05:30:00,1096.8,1097.4,1085.6,1095.71,1519630
DRREDDY,2023-10-11 05:30:00,1102.0,1117.6,1102.0,1113.52,1961240
DRREDDY,2023-10-12 05:30:00,1113.52,1116.81,1103.0,1106.04,1695245
DRREDDY,2023-10-13 05:30:00,1085.44,1104.82,1084.32,1092.04,1633255
DRREDDY,2023-10-16 05:30:00,1097.8,1101.4,1092.0,1098.62,859220
DRREDDY,2023-10-17 05:30:00,1097.4,1114.6,1097.01,1108.82,1626760
DRREDDY,2023-10-18 05:30:00,1108.9,1138.95,1108.36,1135.49,3014855
DRREDDY,2023-10-19 05:30:00,1134.95,1134.95,1122.1,1126.18,2525845
DRREDDY,2023-10-20 05:30:00,1124.01,1124.01,1110.2,1113.86,1141375
DRREDDY,2023-10-23 05:30:00,1105.1,1133.39,1105.1,1110.39,1809785
DRREDDY,2023-10-25 05:30:00,1120.0,1122.44,1100.0,1102.77,2104480
DRREDDY,2023-10-26 05:30:00,1099.6,1103.5,1068.18,1084.39,1544145
DRREDDY,2023-10-27 05:30:00,1084.38,1090.79,1070.2,1079.46,2159725
DRREDDY,2023-10-30 05:30:00,1078.79,1078.79,1041.11,1069.07,2691600
DRREDDY,2023-10-31 05:30:00,1074.8,1088.19,1070.62,1073.51,1884070
DRREDDY,2023-11-01 05:30:00,1077.0,1084.08,1062.9,1069.29,1376665
DRREDDY,2023-11-02 05:30:00,1076.0,1083.0,1064.68,1067.7,2365835
DRREDDY,2023-11-03 05:30:00,1075.4,1075.4,1049.42,1052.61,2921805
DRREDDY,2023-11-06 05:30:00,1060.0,1071.43,1056.64,1067.62,2847485
DRREDDY,2023-11-07 05:30:00,1074.8,1094.61,1063.96,1080.87,3498735
DRREDDY,2023-11-08 05:30:00,1085.78,1100.07,1081.32,1090.71,2096955
DRREDDY,2023-11-09 05:30:00,1095.78,1099.79,1088.0,1091.59,1642660
DRREDDY,2023-11-10 05:30:00,1087.99,1090.14,1074.4,1084.98,1144920
DRREDDY,2023-11-12 05:30:00,1090.0,1091.54,1087.0,1089.95,100560
DRREDDY,2023-11-13 05:30:00,1086.0,1096.36,1076.42,1083.97,855910
DRREDDY,2023-11-15 05:30:00,1086.19,1091.03,1081.0,1083.99,1422405
DRREDDY,2023-11-16 05:30:00,1085.0,1115.0,1084.17,1108.85,1695060
DRREDDY,2023-11-17 05:30:00,1113.0,1127.9,1109.0,1122.31,2120630
DRREDDY,2023-11-20 05:30:00,1122.99,1131.22,1117.18,1120.83,2001625
DRREDDY,2023-11-21 05:30:00,1122.0,1135.79,1121.1,1129.29,1903465
DRREDDY,2023-11-22 05:30:00,1131.02,1146.0,1131.02,1132.91,2124580
DRREDDY,2023-11-23 05:30:00,1135.0,1136.89,1121.77,1128.93,1511300
DRREDDY,2023-11-24 05:30:00,1129.99,1151.37,1123.0,1129.23,2305405
DRREDDY,2023-11-28 05:30:00,1129.4,1142.89,1129.4,1135.16,1555790
DRREDDY,2023-11-29 05:30:00,1139.58,1148.8,1130.8,1143.07,1602385
DRREDDY,2023-11-30 05:30:00,1145.0,1160.0,1143.2,1157.63,4267760
DRREDDY,2023-12-01 05:30:00,1160.0,1171.31,1147.89,1149.88,1391500
DRREDDY,2023-12-04 05:30:00,1160.0,1160.0,1145.68,1151.2,1121300
DRREDDY,2023-12-05 05:30:00,1153.0,1163.8,1148.4,1155.29,1121875
DRREDDY,2023-12-06 05:30:00,1159.2,1164.0,1141.61,1146.07,2659705
DRREDDY,2023-12-07 05:30:00,1154.07,1169.98,1150.07,1157.02,3791150
DRREDDY,2023-12-08 05:30:00,1156.97,1156.97,1142.4,1152.78,1142525
DRREDDY,2023-12-11 05:30:00,1100.0,1115.6,1074.0,1094.7,9493150
DRREDDY,2023-12-12 05:30:00,1100.0,1126.96,1095.48,1108.07,4281525
DRREDDY,2023-12-13 05:30:00,1112.89,1122.0,1106.07,1119.73,3111975
DRREDDY,2023-12-14 05:30:00,1122.37,1125.32,1113.58,1114.67,3164560
DRREDDY,2023-12-15 05:30:00,1120.0,1123.0,1108.4,1117.89,3636220
DRREDDY,2023-12-18 05:30:00,1117.0,1137.8,1114.99,1118.21,3279260
DRREDDY,2023-12-19 05:30:00,1124.0,1129.2,1118.6,1127.49,1123370
DRREDDY,2023-12-20 05:30:00,1130.0,1134.22,1110.41,1115.83,1307230
DRREDDY,2023-12-21 05:30:00,1108.0,1118.8,1094.24,1110.9,1681900
DRREDDY,2023-12-22 05:30:00,1115.6,1131.2,1112.0,1125.54,1315040
DRREDDY,2023-12-26 05:30:00,1125.5,1139.0,1120.51,1126.43,1658265
DRREDDY,2023-12-27 05:30:00,1126.96,1144.4,1120.26,1142.9,1473880
DRREDDY,2023-12-28 05:30:00,1143.77,1178.16,1134.18,1171.71,4888545
DRREDDY,2023-12-29 05:30:00,1166.02,1168.9,1152.2,1159.58,1452615
DRREDDY,2024-01-01 05:30:00,1160.0,1172.0,1160.0,1164.33,978400
DRREDDY,2024-01-02 05:30:00,1161.41,1189.8,1161.13,1185.36,2869280
DRREDDY,2024-01-03 05:30:00,1185.36,1194.0,1177.64,1186.38,1412035
DRREDDY,2024-01-04 05:30:00,1184.43,1184.43,1165.0,1168.44,2048300
DRREDDY,2024-01-05 05:30:00,1174.0,1174.91,1161.3,1167.13,1037255
DRREDDY,2024-01-08 05:30:00,1176.18,1176.2,1146.52,1152.27,1205700
DRREDDY,2024-01-09 05:30:00,1163.8,1167.73,1148.82,1149.96,1292220
DRREDDY,2024-01-10 05:30:00,1149.81,1160.0,1138.04,1157.44,1273855
DRREDDY,2024-01-11 05:30:00,1155.6,1155.6,1129.02,1138.49,2964925
DRREDDY,2024-01-12 05:30:00,1146.97,1146.97,1129.21,1137.77,1385710
DRREDDY,2024-01-15 05:30:00,1147.59,1159.8,1140.4,1156.65,1665610
DRREDDY,2024-01-16 05:30:00,1158.0,1158.0,1141.21,1151.63,1142145
DRREDDY,2024-01-17 05:30:00,1148.0,1148.0,1125.4,1129.99,1778960
DRREDDY,2024-01-18 05:30:00,1129.49,1133.66,1104.13,1129.99,1727635
DRREDDY,2024-01-19 05:30:00,1135.02,1142.99,1122.37,1133.64,1641460
DRREDDY,2024-01-20 05:30:00,1139.64,1140.0,1126.0,1127.08,335690
DRREDDY,2024-01-23 05:30:00,1130.38,1150.8,1128.19,1134.88,2329945
DRREDDY,2024-01-24 05:30:00,1141.59,1183.0,1138.6,1180.42,5244260
DRREDDY,2024-01-25 05:30:00,1180.42,1185.0,1164.4,1171.1,2677510
DRREDDY,2024-01-29 05:30:00,1160.0,1178.52,1148.04,1168.74,1509570
DRREDDY,2024-01-30 05:30:00,1179.79,1189.8,1166.2,1168.19,1576585
DRREDDY,2024-01-31 05:30:00,1165.01,1227.5,1161.41,1224.23,7857425
DRREDDY,2024-02-01 05:30:00,1217.89,1229.88,1190.02,1198.63,3112555
DRREDDY,2024-02-02 05:30:00,1203.19,1214.94,1199.21,1207.9,1686230
DRREDDY,2024-02-05 05:30:00,1207.8,1227.6,1198.22,1218.89,2126485
DRREDDY,2024-02-06 05:30:00,1217.0,1238.0,1216.75,1233.32,2587065
DRREDDY,2024-02-07 05:30:00,1233.2,1238.0,1226.12,1235.95,2953275
DRREDDY,2024-02-08 05:30:00,1243.6,1243.99,1225.0,1232.01,1791205
DRREDDY,2024-02-09 05:30:00,1228.0,1241.04,1220.84,1231.17,1238970
DRREDDY,2024-02-12 05:30:00,1246.86,1277.69,1246.0,1266.7,4296460
DRREDDY,2024-02-13 05:30:00,1270.0,1281.97,1262.21,1267.07,2086675
DRREDDY,2024-02-14 05:30:00,1266.01,1267.99,1234.02,1251.67,1724345
DRREDDY,2024-02-15 05:30:00,1248.02,1259.8,1241.22,1250.53,1469095
DRREDDY,2024-02-16 05:30:00,1254.39,1273.14,1249.47,1263.43,1275915
DRREDDY,2024-02-19 05:30:00,1263.43,1290.79,1263.0,1283.43,1393520
DRREDDY,2024-02-20 05:30:00,1284.4,1293.0,1268.11,1275.2,1399485
DRREDDY,2024-02-21 05:30:00,1277.4,1280.51,1261.0,1269.83,995895
DRREDDY,2024-02-22 05:30:00,1275.0,1275.96,1246.27,1272.79,1420120
DRREDDY,2024-02-23 05:30:00,1273.54,1298.81,1272.6,1288.43,1842255
DRREDDY,2024-02-26 05:30:00,1289.01,1298.0,1276.13,1288.15,1089190
DRREDDY,2024-02-27 05:30:00,1283.2,1291.92,1277.05,1289.92,966475
DRREDDY,2024-02-28 05:30:00,1288.69,1301.18,1278.42,1285.61,1560230
DRREDDY,2024-02-29 05:30:00,1276.41,1294.58,1271.42,1284.85,5513940
DRREDDY,2024-03-01 05:30:00,1289.8,1294.6,1234.42,1238.71,2876430
DRREDDY,2024-03-02 05:30:00,1249.0,1259.79,1244.0,1247.78,87510
DRREDDY,2024-03-04 05:30:00,1248.0,1287.87,1247.8,1267.02,2196055
DRREDDY,2024-03-05 05:30:00,1266.98,1268.43,1249.4,1260.66,1040180
DRREDDY,2024-03-06 05:30:00,1260.66,1266.4,1238.0,1262.93,1207130
DRREDDY,2024-03-07 05:30:00,1261.1,1273.94,1261.1,1264.83,1174600
DRREDDY,2024-03-11 05:30:00,1273.8,1284.72,1262.0,1277.49,1412365
DRREDDY,2024-03-12 05:30:00,1277.63,1285.6,1253.25,1260.43,1647055
DRREDDY,2024-03-13 05:30:00,1260.48,1270.0,1249.76,1260.76,1051325
DRREDDY,2024-03-14 05:30:00,1256.4,1264.03,1241.78,1258.92,2001060
DRREDDY,2024-03-15 05:30:00,1257.02,1261.71,1242.9,1256.98,2429735
DRREDDY,2024-03-18 05:30:00,1258.42,1270.98,1253.61,1268.21,902465
DRREDDY,2024-03-19 05:30:00,1267.0,1267.0,1224.69,1226.98,1581835
DRREDDY,2024-03-20 05:30:00,1224.99,1227.62,1204.64,1220.66,1385185
DRREDDY,2024-03-21 05:30:00,1225.0,1231.2,1212.0,1225.64,1626230
DRREDDY,2024-03-22 05:30:00,1225.8,1247.88,1221.01,1240.64,1528595
DRREDDY,2024-03-26 05:30:00,1238.0,1242.29,1221.21,1226.97,1361275
DRREDDY,2024-03-27 05:30:00,1230.2,1230.2,1206.82,1208.82,1452965
DRREDDY,2024-03-28 05:30:00,1215.6,1241.96,1215.6,1231.58,2586915
DRREDDY,2024-04-01 05:30:00,1243.0,1256.49,1231.58,1250.07,772020
DRREDDY,2024-04-02 05:30:00,1253.79,1253.79,1241.2,1247.51,1191030
DRREDDY,2024-04-03 05:30:00,1247.51,1253.6,1222.4,1224.88,1346125
DRREDDY,2024-04-04 05:30:00,1231.0,1235.0,1209.5,1228.5,1995095
DRREDDY,2024-04-05 05:30:00,1228.5,1261.17,1228.0,1235.86,2705055
DRREDDY,2024-04-08 05:30:00,1243.49,1245.35,1227.01,1234.91,1420525
DRREDDY,2024-04-09 05:30:00,1240.44,1246.04,1231.0,1233.58,643620
DRREDDY,2024-04-10 05:30:00,1239.98,1239.98,1229.0,1231.58,980420
DRREDDY,2024-04-12 05:30:00,1233.78,1237.8,1215.0,1216.77,1974255
DRREDDY,2024-04-15 05:30:00,1214.64,1214.64,1196.45,1202.17,1349665
DRREDDY,2024-04-16 05:30:00,1201.17,1214.77,1197.01,1210.07,2041490
DRREDDY,2024-04-18 05:30:00,1219.99,1225.5,1187.53,1191.43,2988680
DRREDDY,2024-04-19 05:30:00,1200.0,1200.0,1176.16,1188.57,1713255
DRREDDY,2024-04-22 05:30:00,1195.0,1212.8,1190.7,1203.22,1667285
DRREDDY,2024-04-23 05:30:00,1210.0,1213.0,1186.78,1190.42,1494175
DRREDDY,2024-04-24 05:30:00,1192.01,1198.97,1184.21,1190.16,1334935
DRREDDY,2024-04-25 05:30:00,1195.01,1252.4,1185.6,1243.75,4634925
DRREDDY,2024-04-26 05:30:00,1244.98,1261.77,1235.77,1250.42,2063090
DRREDDY,2024-04-29 05:30:00,1254.0,1265.0,1240.47,1259.42,1485530
DRREDDY,2024-04-30 05:30:00,1259.98,1262.6,1237.0,1240.86,1906520
DRREDDY,2024-05-02 05:30:00,1239.05,1259.96,1239.05,1257.5,3134765
DRREDDY,2024-05-03 05:30:00,1259.98,1283.98,1251.6,1269.91,2906840
DRREDDY,2024-05-06 05:30:00,1275.94,1276.0,1249.27,1258.69,2263770
DRREDDY,2024-05-07 05:30:00,1265.98,1270.0,1240.0,1251.52,1586770
DRREDDY,2024-05-08 05:30:00,1220.0,1222.99,1190.54,1211.27,4940700
DRREDDY,2024-05-09 05:30:00,1214.9,1214.9,1174.0,1175.47,2534535
DRREDDY,2024-05-10 05:30:00,1175.0,1187.0,1163.62,1184.2,1480900
DRREDDY,2024-05-13 05:30:00,1184.2,1189.8,1170.1,1181.71,852820
DRREDDY,2024-05-14 05:30:00,1187.78,1189.08,1171.0,1173.76,1186650
DRREDDY,2024-05-15 05:30:00,1177.0,1193.39,1172.0,1175.0,1458405
DRREDDY,2024-05-16 05:30:00,1185.6,1185.6,1141.8,1170.08,3660485
DRREDDY,2024-05-17 05:30:00,1170.08,1171.29,1158.2,1159.91,3006695
DRREDDY,2024-05-18 05:30:00,1162.19,1169.83,1160.03,1162.32,113225
DRREDDY,2024-05-21 05:30:00,1162.19,1166.66,1154.6,1155.96,2456865
DRREDDY,2024-05-22 05:30:00,1170.0,1181.0,1158.08,1174.55,2605110
DRREDDY,2024-05-23 05:30:00,1180.49,1186.6,1167.0,1179.54,2827915
DRREDDY,2024-05-24 05:30:00,1179.28,1181.82,1167.7,1173.15,2122215
DRREDDY,2024-05-27 05:30:00,1173.15,1177.99,1159.22,1174.54,3366290
DRREDDY,2024-05-28 05:30:00,1174.43,1201.02,1174.43,1193.06,3966010
DRREDDY,2024-05-29 05:30:00,1197.0,1203.59,1182.92,1200.15,2533990
DRREDDY,2024-05-30 05:30:00,1195.0,1195.0,1166.6,1174.75,3005220
DRREDDY,2024-05-31 05:30:00,1179.99,1180.93,1150.57,1158.37,5146590
DRREDDY,2024-06-03 05:30:00,1187.58,1187.58,1155.43,1156.66,2087555
DRREDDY,2024-06-04 05:30:00,1161.4,1165.47,1120.0,1146.16,3287175
DRREDDY,2024-06-05 05:30:00,1147.58,1176.34,1145.16,1164.83,2542820
DRREDDY,2024-06-06 05:30:00,1167.0,1185.2,1156.32,1178.19,3598380
DRREDDY,2024-06-07 05:30:00,1178.19,1216.82,1175.25,1212.26,3747525
DRREDDY,2024-06-10 05:30:00,1212.26,1231.53,1200.81,1221.23,3148275
DRREDDY,2024-06-11 05:30:00,1217.0,1220.05,1205.6,1207.85,2581810
DRREDDY,2024-06-12 05:30:00,1212.0,1217.0,1198.2,1212.01,1932925
DRREDDY,2024-06-13 05:30:00,1223.98,1223.98,1206.3,1219.17,2191150
DRREDDY,2024-06-14 05:30:00,1219.2,1223.7,1207.02,1217.05,1985020
DRREDDY,2024-06-18 05:30:00,1209.6,1212.4,1196.0,1198.25,3076985
DRREDDY,2024-06-19 05:30:00,1198.39,1199.93,1184.0,1191.24,3056645
DRREDDY,2024-06-20 05:30:00,1185.0,1199.2,1177.6,1194.16,2489735
DRREDDY,2024-06-21 05:30:00,1194.2,1211.0,1191.03,1202.29,2150475
DRREDDY,2024-06-24 05:30:00,1199.6,1220.0,1194.6,1210.99,1624525
DRREDDY,2024-06-25 05:30:00,1218.0,1219.04,1203.21,1215.68,1977490
DRREDDY,2024-06-26 05:30:00,1212.7,1218.93,1205.06,1214.01,1958240
DRREDDY,2024-06-27 05:30:00,1200.0,1249.89,1199.0,1247.18,12168270
DRREDDY,2024-06-28 05:30:00,1251.09,1284.0,1250.21,1280.47,5118295
DRREDDY,2024-07-01 05:30:00,1286.0,1296.0,1267.43,1270.74,2251925
DRREDDY,2024-07-02 05:30:00,1269.0,1276.19,1256.85,1274.05,1819075
DRREDDY,2024-07-03 05:30:00,1274.8,1305.16,1273.03,1285.18,2913200
DRREDDY,2024-07-04 05:30:00,1286.0,1308.4,1274.02,1295.87,1744245
DRREDDY,2024-07-05 05:30:00,1295.87,1309.43,1291.21,1304.0,1139175
DRREDDY,2024-07-08 05:30:00,1304.0,1315.0,1297.2,1306.83,807380
DRREDDY,2024-07-09 05:30:00,1308.0,1319.0,1286.19,1316.57,1734640
DRREDDY,2024-07-10 05:30:00,1314.9,1320.89,1296.6,1318.51,1287550
DRREDDY,2024-07-11 05:30:00,1318.63,1324.39,1306.97,1318.95,1581340
DRREDDY,2024-07-12 05:30:00,1318.05,1349.0,1312.94,1343.89,2944400
DRREDDY,2024-07-15 05:30:00,1350.0,1376.99,1340.51,1358.95,3023975
DRREDDY,2024-07-16 05:30:00,1351.99,1356.59,1327.33,1329.21,1556420
DRREDDY,2024-07-18 05:30:00,1329.2,1341.77,1318.08,1333.5,1928535
DRREDDY,2024-07-19 05:30:00,1332.0,1343.68,1325.26,1327.2,900340
DRREDDY,2024-07-22 05:30:00,1316.0,1356.0,1316.0,1354.18,2061455
DRREDDY,2024-07-23 05:30:00,1354.0,1376.8,1343.4,1373.0,4330455
DRREDDY,2024-07-24 05:30:00,1387.78,1387.78,1358.65,1364.03,3019385
DRREDDY,2024-07-25 05:30:00,1359.0,1374.99,1351.41,1370.64,1315525
DRREDDY,2024-07-26 05:30:00,1377.79,1393.2,1358.32,1375.73,2051955
DRREDDY,2024-07-29 05:30:00,1384.0,1389.62,1347.0,1368.01,3271945
DRREDDY,2024-07-30 05:30:00,1369.01,1378.2,1358.58,1360.83,1458475
DRREDDY,2024-07-31 05:30:00,1360.78,1365.9,1347.0,1350.1,1730870
DRREDDY,2024-08-01 05:30:00,1359.1,1380.1,1357.33,1377.59,2320480
DRREDDY,2024-08-02 05:30:00,1376.2,1396.2,1374.89,1392.83,2209945
DRREDDY,2024-08-05 05:30:00,1386.02,1392.2,1358.8,1362.41,2186945
DRREDDY,2024-08-06 05:30:00,1367.78,1383.06,1359.06,1361.48,1227135
DRREDDY,2024-08-07 05:30:00,1376.0,1387.0,1368.0,1385.27,968865
DRREDDY,2024-08-08 05:30:00,1385.0,1407.0,1382.89,1387.66,2705840
DRREDDY,2024-08-09 05:30:00,1396.0,1405.0,1392.67,1402.7,656255
DRREDDY,2024-08-12 05:30:00,1402.79,1406.0,1374.66,1377.31,1853275
DRREDDY,2024-08-13 05:30:00,1380.4,1392.45,1370.25,1389.68,1217325
DRREDDY,2024-08-14 05:30:00,1391.0,1392.4,1358.5,1360.21,1727965
DRREDDY,2024-08-16 05:30:00,1366.21,1369.79,1351.63,1358.72,2565660
DRREDDY,2024-08-19 05:30:00,1367.59,1384.8,1363.52,1382.27,809235
DRREDDY,2024-08-20 05:30:00,1386.0,1394.84,1380.0,1393.07,747970
DRREDDY,2024-08-21 05:30:00,1399.98,1421.49,1393.07,1412.49,1905585
DRREDDY,2024-08-22 05:30:00,1412.47,1412.47,1384.64,1393.81,1683410
DRREDDY,2024-08-23 05:30:00,1395.97,1398.0,1386.01,1390.9,711440
