ticker,date,open,high,low,close,volume,sector
AXISBANK,2023-10-03 05:30:00,1035.0,1044.7,1032.6,1041.05,11589322,Financial Services
AXISBANK,2023-10-04 05:30:00,1035.35,1037.0,988.85,995.55,22584212,Financial Services
AXISBANK,2023-10-05 05:30:00,1000.0,1009.2,988.9,1003.25,7950412,Financial Services
AXISBANK,2023-10-06 05:30:00,1005.0,1008.0,999.4,1000.95,5289753,Financial Services
AXISBANK,2023-10-09 05:30:00,994.8,999.7,988.25,996.25,6823214,Financial Services
AXISBANK,2023-10-10 05:30:00,999.9,1014.95,996.5,1012.25,5728499,Financial Services
AXISBANK,2023-10-11 05:30:00,1019.0,1025.65,1012.0,1019.1,7396783,Financial Services
AXISBANK,2023-10-12 05:30:00,1022.0,1031.0,1014.95,1018.45,4920222,Financial Services
AXISBANK,2023-10-13 05:30:00,1009.0,1011.45,992.25,994.05,12173162,Financial Services
AXISBANK,2023-10-16 05:30:00,990.0,1009.45,990.0,1004.8,4646960,Financial Services
AXISBANK,2023-10-17 05:30:00,1008.85,1014.7,1003.1,1008.05,6105067,Financial Services
AXISBANK,2023-10-18 05:30:00,1010.0,1014.1,989.35,992.85,7818946,Financial Services
AXISBANK,2023-10-19 05:30:00,979.7,999.0,979.7,991.4,4836625,Financial Services
AXISBANK,2023-10-20 05:30:00,989.0,992.9,977.75,980.35,5664400,Financial Services
AXISBANK,2023-10-23 05:30:00,980.0,984.9,961.1,964.3,5896695,Financial Services
AXISBANK,2023-10-25 05:30:00,960.0,974.0,951.4,955.45,6957048,Financial Services
AXISBANK,2023-10-26 05:30:00,956.0,975.0,952.75,972.05,17540495,Financial Services
AXISBANK,2023-10-27 05:30:00,980.0,1004.75,973.3,1002.75,13443016,Financial Services
AXISBANK,2023-10-30 05:30:00,1002.75,1002.75,979.2,989.2,5270567,Financial Services
AXISBANK,2023-10-31 05:30:00,998.0,998.0,978.0,981.85,7816805,Financial Services
AXISBANK,2023-11-01 05:30:00,977.85,979.3,968.0,971.8,5703984,Financial Services
AXISBANK,2023-11-02 05:30:00,978.0,988.35,974.0,982.95,5193982,Financial Services
AXISBANK,2023-11-03 05:30:00,986.0,991.4,981.5,988.85,4268048,Financial Services
AXISBANK,2023-11-06 05:30:00,995.0,1016.2,993.1,1009.4,6552178,Financial Services
AXISBANK,2023-11-07 05:30:00,1008.0,1022.2,1005.25,1020.9,6559859,Financial Services
AXISBANK,2023-11-08 05:30:00,1024.0,1026.95,1015.6,1021.7,7643314,Financial Services
AXISBANK,2023-11-09 05:30:00,1024.75,1028.85,1016.65,1021.9,4407935,Financial Services
AXISBANK,2023-11-10 05:30:00,1017.9,1031.0,1016.65,1029.2,3294063,Financial Services
AXISBANK,2023-11-12 05:30:00,1033.9,1033.9,1026.25,1029.95,461834,Financial Services
AXISBANK,2023-11-13 05:30:00,1030.05,1031.85,1023.5,1025.35,5985481,Financial Services
AXISBANK,2023-11-15 05:30:00,1045.0,1045.0,1031.55,1041.35,7240388,Financial Services
AXISBANK,2023-11-16 05:30:00,1042.8,1044.0,1022.15,1026.35,6908825,Financial Services
AXISBANK,2023-11-17 05:30:00,1014.9,1020.0,991.85,994.35,13268353,Financial Services
AXISBANK,2023-11-20 05:30:00,981.0,994.75,980.35,988.7,8215656,Financial Services
AXISBANK,2023-11-21 05:30:00,989.95,997.5,986.65,991.8,7061614,Financial Services
AXISBANK,2023-11-22 05:30:00,991.0,999.9,988.0,998.1,6103988,Financial Services
AXISBANK,2023-11-23 05:30:00,999.0,1003.4,995.4,999.05,3112891,Financial Services
AXISBANK,2023-11-24 05:30:00,1002.0,1010.75,999.7,1008.5,6956281,Financial Services
AXISBANK,2023-11-28 05:30:00,1013.05,1021.95,1009.25,1021.15,6173384,Financial Services
AXISBANK,2023-11-29 05:30:00,1027.15,1063.5,1021.15,1060.15,9422396,Financial Services
AXISBANK,2023-11-30 05:30:00,1062.7,1080.9,1055.45,1074.25,24755589,Financial Services
AXISBANK,2023-12-01 05:30:00,1075.4,1109.0,1070.2,1104.65,14428758,Financial Services
AXISBANK,2023-12-04 05:30:00,1120.5,1129.0,1099.1,1125.6,14043213,Financial Services
AXISBANK,2023-12-05 05:30:00,1136.8,1151.85,1127.15,1132.45,15804808,Financial Services
AXISBANK,2023-12-06 05:30:00,1135.1,1145.7,1117.95,1120.5,7342767,Financial Services
AXISBANK,2023-12-07 05:30:00,1119.25,1129.6,1108.5,1117.85,6439419,Financial Services
AXISBANK,2023-12-08 05:30:00,1115.85,1134.35,1111.5,1131.2,7300989,Financial Services
AXISBANK,2023-12-11 05:30:00,1129.0,1139.4,1113.85,1116.5,6924589,Financial Services
AXISBANK,2023-12-12 05:30:00,1120.0,1133.9,1109.0,1131.0,9044111,Financial Services
AXISBANK,2023-12-13 05:30:00,1150.0,1151.0,1111.45,1114.85,8184523,Financial Services
AXISBANK,2023-12-14 05:30:00,1132.4,1138.6,1117.9,1120.45,9421193,Financial Services
AXISBANK,2023-12-15 05:30:00,1119.2,1127.85,1108.6,1120.35,12048410,Financial Services
AXISBANK,2023-12-18 05:30:00,1119.7,1120.0,1107.2,1111.35,7922468,Financial Services
AXISBANK,2023-12-19 05:30:00,1123.8,1126.85,1114.2,1120.25,6824641,Financial Services
AXISBANK,2023-12-20 05:30:00,1122.0,1123.85,1102.7,1110.25,9848057,Financial Services
AXISBANK,2023-12-21 05:30:00,1103.9,1103.9,1077.2,1095.4,10914682,Financial Services
AXISBANK,2023-12-22 05:30:00,1095.4,1106.3,1085.8,1088.3,10600025,Financial Services
AXISBANK,2023-12-26 05:30:00,1091.2,1100.65,1086.7,1094.25,5687517,Financial Services
AXISBANK,2023-12-27 05:30:00,1096.05,1110.55,1089.65,1106.35,6132936,Financial Services
AXISBANK,2023-12-28 05:30:00,1107.25,1113.0,1098.0,1107.85,14097667,Financial Services
AXISBANK,2023-12-29 05:30:00,1101.45,1106.85,1093.95,1102.3,8786731,Financial Services
AXISBANK,2024-01-01 05:30:00,1095.0,1104.0,1093.0,1097.7,4083732,Financial Services
AXISBANK,2024-01-02 05:30:00,1095.1,1099.35,1082.3,1093.25,7895577,Financial Services
AXISBANK,2024-01-03 05:30:00,1091.0,1102.6,1081.3,1098.6,10225290,Financial Services
AXISBANK,2024-01-04 05:30:00,1103.0,1130.0,1100.05,1123.4,11411683,Financial Services
AXISBANK,2024-01-05 05:30:00,1124.0,1139.9,1119.0,1136.95,8025466,Financial Services
AXISBANK,2024-01-08 05:30:00,1145.0,1146.0,1118.5,1122.0,4735538,Financial Services
AXISBANK,2024-01-09 05:30:00,1128.55,1135.55,1112.35,1116.55,6359362,Financial Services
AXISBANK,2024-01-10 05:30:00,1115.25,1116.0,1099.05,1107.0,5934163,Financial Services
AXISBANK,2024-01-11 05:30:00,1111.05,1127.9,1111.05,1125.75,4683035,Financial Services
AXISBANK,2024-01-12 05:30:00,1126.35,1129.45,1118.05,1120.35,5616755,Financial Services
AXISBANK,2024-01-15 05:30:00,1122.0,1130.45,1116.6,1119.5,6719079,Financial Services
AXISBANK,2024-01-16 05:30:00,1116.65,1127.8,1115.1,1119.1,5229753,Financial Services
AXISBANK,2024-01-17 05:30:00,1082.0,1115.0,1079.2,1082.3,24913719,Financial Services
AXISBANK,2024-01-18 05:30:00,1066.0,1108.75,1066.0,1097.5,11473135,Financial Services
AXISBANK,2024-01-19 05:30:00,1107.15,1126.3,1105.0,1116.55,12303696,Financial Services
AXISBANK,2024-01-20 05:30:00,1121.0,1126.45,1102.8,1121.0,5055594,Financial Services
AXISBANK,2024-01-23 05:30:00,1125.9,1141.6,1078.8,1089.25,18924087,Financial Services
AXISBANK,2024-01-24 05:30:00,1034.8,1073.2,1020.9,1059.15,20884046,Financial Services
AXISBANK,2024-01-25 05:30:00,1058.0,1063.7,1025.8,1042.25,20835434,Financial Services
AXISBANK,2024-01-29 05:30:00,1036.0,1068.0,1036.0,1061.25,11188604,Financial Services
AXISBANK,2024-01-30 05:30:00,1060.05,1070.45,1050.8,1054.1,9426983,Financial Services
AXISBANK,2024-01-31 05:30:00,1048.2,1084.1,1042.7,1067.75,12600390,Financial Services
AXISBANK,2024-02-01 05:30:00,1072.65,1087.65,1056.8,1084.25,9756682,Financial Services
AXISBANK,2024-02-02 05:30:00,1088.05,1096.2,1065.0,1067.05,8667415,Financial Services
AXISBANK,2024-02-05 05:30:00,1067.05,1079.5,1058.0,1061.5,12569454,Financial Services
AXISBANK,2024-02-06 05:30:00,1061.55,1065.1,1048.2,1050.05,8011171,Financial Services
AXISBANK,2024-02-07 05:30:00,1061.05,1073.7,1057.5,1069.1,7281793,Financial Services
AXISBANK,2024-02-08 05:30:00,1072.0,1075.6,1031.65,1035.9,9869141,Financial Services
AXISBANK,2024-02-09 05:30:00,1039.95,1054.9,1034.55,1051.4,8233454,Financial Services
AXISBANK,2024-02-12 05:30:00,1051.4,1057.25,1035.35,1046.7,8694379,Financial Services
AXISBANK,2024-02-13 05:30:00,1051.0,1075.55,1044.8,1070.75,8413609,Financial Services
AXISBANK,2024-02-14 05:30:00,1061.3,1100.9,1060.55,1096.85,16609115,Financial Services
