ticker,date,open,high,low,close,volume,sector
JSWSTEEL,2023-10-03 05:30:00,776.55,776.55,768.0,770.25,1099773,Materials
JSWSTEEL,2023-10-04 05:30:00,767.95,768.0,753.15,756.6,1654158,Materials
JSWSTEEL,2023-10-05 05:30:00,762.0,762.65,752.9,755.5,1459736,Materials
JSWSTEEL,2023-10-06 05:30:00,760.35,771.15,758.65,765.2,2026927,Materials
JSWSTEEL,2023-10-09 05:30:00,756.5,761.4,749.15,757.55,725323,Materials
JSWSTEEL,2023-10-10 05:30:00,759.65,774.2,757.3,771.9,1351582,Materials
JSWSTEEL,2023-10-11 05:30:00,776.0,782.55,774.55,777.25,1841618,Materials
JSWSTEEL,2023-10-12 05:30:00,782.4,789.95,779.45,783.45,2139718,Materials
JSWSTEEL,2023-10-13 05:30:00,778.0,780.0,773.0,777.25,998547,Materials
JSWSTEEL,2023-10-16 05:30:00,777.25,794.35,773.0,790.7,2157341,Materials
JSWSTEEL,2023-10-17 05:30:00,792.7,796.0,788.15,790.15,1050381,Materials
JSWSTEEL,2023-10-18 05:30:00,793.1,801.0,781.2,784.4,1250892,Materials
JSWSTEEL,2023-10-19 05:30:00,780.15,782.7,769.15,780.45,2130597,Materials
JSWSTEEL,2023-10-20 05:30:00,779.6,779.75,761.9,769.4,1501944,Materials
JSWSTEEL,2023-10-23 05:30:00,770.8,774.8,746.1,748.95,1715908,Materials
JSWSTEEL,2023-10-25 05:30:00,754.1,761.85,741.5,748.3,2417579,Materials
JSWSTEEL,2023-10-26 05:30:00,744.7,745.0,725.5,728.7,2519570,Materials
JSWSTEEL,2023-10-27 05:30:00,729.7,735.45,725.25,732.0,1588987,Materials
JSWSTEEL,2023-10-30 05:30:00,734.8,736.8,726.0,734.5,1162173,Materials
JSWSTEEL,2023-10-31 05:30:00,737.0,738.55,727.0,736.35,1363728,Materials
JSWSTEEL,2023-11-01 05:30:00,736.9,737.3,723.0,724.45,1845107,Materials
JSWSTEEL,2023-11-02 05:30:00,728.0,734.4,725.0,733.35,1095177,Materials
JSWSTEEL,2023-11-03 05:30:00,735.95,748.0,735.0,746.05,2526039,Materials
JSWSTEEL,2023-11-06 05:30:00,748.1,756.45,744.9,754.0,2782755,Materials
JSWSTEEL,2023-11-07 05:30:00,757.0,759.6,746.95,748.6,2288975,Materials
JSWSTEEL,2023-11-08 05:30:00,750.0,757.75,745.0,756.7,2664277,Materials
JSWSTEEL,2023-11-09 05:30:00,756.7,759.9,749.05,750.85,2579350,Materials
JSWSTEEL,2023-11-10 05:30:00,751.9,759.0,745.05,754.75,1108868,Materials
