ticker,date,open,high,low,close,volume,sector
HINDUNILVR,2023-10-03 05:30:00,2490.0,2499.0,2461.8,2468.9,1585626,Consumer Goods
HINDUNILVR,2023-10-04 05:30:00,2467.05,2511.05,2465.15,2507.85,1587335,Consumer Goods
HINDUNILVR,2023-10-05 05:30:00,2518.0,2524.8,2495.35,2519.55,1909928,Consumer Goods
HINDUNILVR,2023-10-06 05:30:00,2519.95,2520.0,2494.0,2499.4,1083342,Consumer Goods
HINDUNILVR,2023-10-09 05:30:00,2485.0,2516.5,2481.0,2511.3,1468771,Consumer Goods
HINDUNILVR,2023-10-10 05:30:00,2512.2,2520.85,2503.35,2516.2,1092373,Consumer Goods
HINDUNILVR,2023-10-11 05:30:00,2518.35,2563.95,2516.25,2556.4,1697398,Consumer Goods
HINDUNILVR,2023-10-12 05:30:00,2555.0,2567.55,2539.2,2557.0,1625010,Consumer Goods
HINDUNILVR,2023-10-13 05:30:00,2553.05,2576.7,2542.7,2569.45,1531977,Consumer Goods
HINDUNILVR,2023-10-16 05:30:00,2560.0,2582.0,2552.6,2558.3,954899,Consumer Goods
HINDUNILVR,2023-10-17 05:30:00,2558.3,2570.0,2546.45,2556.15,1253538,Consumer Goods
HINDUNILVR,2023-10-18 05:30:00,2570.05,2571.25,2539.55,2548.25,1084689,Consumer Goods
HINDUNILVR,2023-10-19 05:30:00,2525.0,2554.4,2525.0,2548.1,1272343,Consumer Goods
HINDUNILVR,2023-10-20 05:30:00,2520.0,2543.55,2485.05,2495.15,3608160,Consumer Goods
HINDUNILVR,2023-10-23 05:30:00,2494.0,2509.95,2480.35,2483.5,922707,Consumer Goods
HINDUNILVR,2023-10-25 05:30:00,2475.05,2490.0,2465.0,2477.3,1435836,Consumer Goods
HINDUNILVR,2023-10-26 05:30:00,2461.0,2490.0,2455.65,2476.4,2650560,Consumer Goods
HINDUNILVR,2023-10-27 05:30:00,2467.3,2495.0,2463.85,2482.05,1784812,Consumer Goods
HINDUNILVR,2023-10-30 05:30:00,2471.0,2492.0,2462.4,2478.9,875135,Consumer Goods
HINDUNILVR,2023-10-31 05:30:00,2470.2,2492.0,2467.8,2484.0,920414,Consumer Goods
HINDUNILVR,2023-11-01 05:30:00,2485.0,2493.95,2466.8,2472.25,1267131,Consumer Goods
HINDUNILVR,2023-11-02 05:30:00,2475.0,2496.0,2463.3,2486.8,1595123,Consumer Goods
HINDUNILVR,2023-11-03 05:30:00,2497.0,2512.5,2485.8,2509.25,1125583,Consumer Goods
HINDUNILVR,2023-11-06 05:30:00,2515.0,2517.75,2491.1,2497.4,1338677,Consumer Goods
HINDUNILVR,2023-11-07 05:30:00,2496.0,2505.2,2485.25,2496.45,1473411,Consumer Goods
HINDUNILVR,2023-11-08 05:30:00,2498.0,2525.0,2497.7,2519.35,745022,Consumer Goods
HINDUNILVR,2023-11-09 05:30:00,2520.05,2522.0,2473.05,2476.7,1823094,Consumer Goods
HINDUNILVR,2023-11-10 05:30:00,2477.0,2488.6,2465.35,2486.55,771062,Consumer Goods
HINDUNILVR,2023-11-12 05:30:00,2494.05,2499.0,2486.0,2491.55,82500,Consumer Goods
HINDUNILVR,2023-11-13 05:30:00,2477.2,2487.2,2471.0,2478.15,760809,Consumer Goods
HINDUNILVR,2023-11-15 05:30:00,2501.9,2503.05,2476.0,2486.4,1457029,Consumer Goods
HINDUNILVR,2023-11-16 05:30:00,2480.2,2505.8,2475.35,2491.2,1420578,Consumer Goods
HINDUNILVR,2023-11-17 05:30:00,2465.0,2533.5,2465.0,2528.8,1756043,Consumer Goods
HINDUNILVR,2023-11-20 05:30:00,2534.45,2534.5,2500.0,2506.45,944231,Consumer Goods
HINDUNILVR,2023-11-21 05:30:00,2505.0,2517.0,2498.0,2505.25,1088806,Consumer Goods
HINDUNILVR,2023-11-22 05:30:00,2507.75,2524.25,2504.0,2521.9,816610,Consumer Goods
HINDUNILVR,2023-11-23 05:30:00,2506.2,2527.75,2506.2,2519.9,1023670,Consumer Goods
HINDUNILVR,2023-11-24 05:30:00,2515.1,2519.8,2507.45,2515.2,735137,Consumer Goods
HINDUNILVR,2023-11-28 05:30:00,2531.75,2531.75,2500.0,2510.55,1880641,Consumer Goods
HINDUNILVR,2023-11-29 05:30:00,2512.0,2528.65,2508.1,2525.05,1265214,Consumer Goods
HINDUNILVR,2023-11-30 05:30:00,2516.15,2554.5,2516.15,2545.55,3095684,Consumer Goods
HINDUNILVR,2023-12-01 05:30:00,2547.5,2581.95,2542.0,2563.65,1345599,Consumer Goods
HINDUNILVR,2023-12-04 05:30:00,2577.0,2608.4,2575.0,2602.3,2188039,Consumer Goods
HINDUNILVR,2023-12-05 05:30:00,2637.0,2637.0,2556.3,2563.25,3108717,Consumer Goods
HINDUNILVR,2023-12-06 05:30:00,2570.0,2583.7,2563.0,2567.65,1573754,Consumer Goods
HINDUNILVR,2023-12-07 05:30:00,2551.1,2559.8,2498.6,2518.25,3925967,Consumer Goods
HINDUNILVR,2023-12-08 05:30:00,2519.0,2533.95,2508.3,2522.3,1605805,Consumer Goods
HINDUNILVR,2023-12-11 05:30:00,2522.3,2529.95,2499.0,2503.65,2012243,Consumer Goods
HINDUNILVR,2023-12-12 05:30:00,2500.0,2518.0,2497.0,2502.75,1677929,Consumer Goods
HINDUNILVR,2023-12-13 05:30:00,2507.85,2516.7,2498.05,2511.9,1513205,Consumer Goods
HINDUNILVR,2023-12-14 05:30:00,2521.35,2524.8,2501.2,2516.35,2166569,Consumer Goods
HINDUNILVR,2023-12-15 05:30:00,2520.0,2532.0,2507.0,2522.9,2543337,Consumer Goods
HINDUNILVR,2023-12-18 05:30:00,2520.15,2544.5,2515.0,2535.5,1969036,Consumer Goods
HINDUNILVR,2023-12-19 05:30:00,2535.05,2566.95,2535.0,2560.7,1656220,Consumer Goods
HINDUNILVR,2023-12-20 05:30:00,2572.95,2572.95,2547.0,2557.5,1468642,Consumer Goods
HINDUNILVR,2023-12-21 05:30:00,2542.25,2580.0,2536.0,2553.2,1945695,Consumer Goods
HINDUNILVR,2023-12-22 05:30:00,2559.2,2579.75,2546.8,2575.6,1174984,Consumer Goods
HINDUNILVR,2023-12-26 05:30:00,2575.6,2591.65,2567.05,2584.75,893776,Consumer Goods
HINDUNILVR,2023-12-27 05:30:00,2586.0,2612.0,2580.9,2608.3,1073278,Consumer Goods
HINDUNILVR,2023-12-28 05:30:00,2613.85,2640.0,2606.85,2633.8,1635216,Consumer Goods
HINDUNILVR,2023-12-29 05:30:00,2633.8,2667.1,2621.25,2663.95,1305681,Consumer Goods
HINDUNILVR,2024-01-01 05:30:00,2663.85,2669.4,2638.0,2654.75,526353,Consumer Goods
HINDUNILVR,2024-01-02 05:30:00,2648.0,2653.95,2607.0,2613.8,1310629,Consumer Goods
HINDUNILVR,2024-01-03 05:30:00,2599.0,2628.6,2595.55,2606.55,1008270,Consumer Goods
HINDUNILVR,2024-01-04 05:30:00,2606.55,2623.0,2588.05,2592.55,1376844,Consumer Goods
HINDUNILVR,2024-01-05 05:30:00,2595.0,2629.9,2595.0,2620.05,1150738,Consumer Goods
HINDUNILVR,2024-01-08 05:30:00,2624.95,2626.0,2566.5,2578.25,1189828,Consumer Goods
HINDUNILVR,2024-01-09 05:30:00,2582.55,2589.0,2571.55,2579.75,1017205,Consumer Goods
HINDUNILVR,2024-01-10 05:30:00,2580.0,2594.3,2565.0,2577.4,881278,Consumer Goods
HINDUNILVR,2024-01-11 05:30:00,2580.0,2589.0,2531.85,2536.2,2399600,Consumer Goods
HINDUNILVR,2024-01-12 05:30:00,2533.5,2555.0,2511.85,2544.0,2979841,Consumer Goods
HINDUNILVR,2024-01-15 05:30:00,2546.0,2578.75,2531.0,2573.2,1391204,Consumer Goods
HINDUNILVR,2024-01-16 05:30:00,2573.2,2584.6,2556.35,2569.1,1599406,Consumer Goods
HINDUNILVR,2024-01-17 05:30:00,2549.0,2571.35,2539.75,2562.9,3047652,Consumer Goods
HINDUNILVR,2024-01-18 05:30:00,2570.0,2570.0,2537.55,2548.0,1273095,Consumer Goods
HINDUNILVR,2024-01-19 05:30:00,2565.0,2573.95,2532.0,2565.4,1323064,Consumer Goods
HINDUNILVR,2024-01-20 05:30:00,2519.95,2523.0,2466.1,2468.9,2467648,Consumer Goods
HINDUNILVR,2024-01-23 05:30:00,2451.0,2480.5,2365.45,2375.55,4369332,Consumer Goods
HINDUNILVR,2024-01-24 05:30:00,2388.0,2445.9,2367.15,2441.65,1551469,Consumer Goods
HINDUNILVR,2024-01-25 05:30:00,2454.8,2468.0,2420.2,2428.3,2364765,Consumer Goods
HINDUNILVR,2024-01-29 05:30:00,2410.0,2449.0,2410.0,2444.4,1587091,Consumer Goods
HINDUNILVR,2024-01-30 05:30:00,2454.0,2494.55,2447.3,2458.65,1793711,Consumer Goods
HINDUNILVR,2024-01-31 05:30:00,2450.0,2485.9,2441.75,2481.55,1445004,Consumer Goods
HINDUNILVR,2024-02-01 05:30:00,2475.1,2511.55,2468.35,2473.6,1727534,Consumer Goods
HINDUNILVR,2024-02-02 05:30:00,2477.0,2486.9,2442.0,2452.6,1956115,Consumer Goods
HINDUNILVR,2024-02-05 05:30:00,2464.0,2464.75,2412.75,2419.5,1315445,Consumer Goods
HINDUNILVR,2024-02-06 05:30:00,2424.95,2441.35,2418.05,2426.35,1557511,Consumer Goods
HINDUNILVR,2024-02-07 05:30:00,2439.9,2439.9,2411.55,2425.45,1149076,Consumer Goods
HINDUNILVR,2024-02-08 05:30:00,2441.8,2441.8,2399.0,2417.05,1758661,Consumer Goods
HINDUNILVR,2024-02-09 05:30:00,2417.05,2428.45,2406.1,2424.15,886474,Consumer Goods
HINDUNILVR,2024-02-12 05:30:00,2424.1,2429.85,2382.0,2385.65,1292460,Consumer Goods
HINDUNILVR,2024-02-13 05:30:00,2390.0,2400.95,2380.1,2394.0,957865,Consumer Goods
HINDUNILVR,2024-02-14 05:30:00,2385.0,2394.0,2370.0,2387.95,1397975,Consumer Goods
HINDUNILVR,2024-02-15 05:30:00,2368.35,2384.7,2346.75,2350.85,2553695,Consumer Goods
HINDUNILVR,2024-02-16 05:30:00,2369.95,2382.0,2357.6,2375.25,2363302,Consumer Goods
HINDUNILVR,2024-02-19 05:30:00,2389.5,2394.95,2373.8,2387.15,576683,Consumer Goods
HINDUNILVR,2024-02-20 05:30:00,2370.1,2408.45,2368.2,2404.1,1032995,Consumer Goods
HINDUNILVR,2024-02-21 05:30:00,2404.1,2422.8,2394.1,2407.1,1127778,Consumer Goods
HINDUNILVR,2024-02-22 05:30:00,2420.3,2420.3,2365.75,2388.1,2258516,Consumer Goods
HINDUNILVR,2024-02-23 05:30:00,2388.55,2405.5,2383.95,2394.1,1210775,Consumer Goods
HINDUNILVR,2024-02-26 05:30:00,2391.1,2406.55,2380.0,2404.25,831596,Consumer Goods
HINDUNILVR,2024-02-27 05:30:00,2404.05,2408.95,2389.15,2405.3,1120424,Consumer Goods
HINDUNILVR,2024-02-28 05:30:00,2411.1,2425.0,2401.0,2421.55,629152,Consumer Goods
HINDUNILVR,2024-02-29 05:30:00,2425.0,2428.8,2397.25,2412.3,2848084,Consumer Goods
HINDUNILVR,2024-03-01 05:30:00,2416.95,2438.8,2404.0,2409.7,2326244,Consumer Goods
HINDUNILVR,2024-03-02 05:30:00,2419.0,2421.4,2410.05,2416.2,42905,Consumer Goods
HINDUNILVR,2024-03-04 05:30:00,2416.2,2427.9,2404.4,2422.0,1501261,Consumer Goods
HINDUNILVR,2024-03-05 05:30:00,2405.0,2420.0,2391.1,2399.85,1587199,Consumer Goods
HINDUNILVR,2024-03-06 05:30:00,2404.0,2408.85,2375.3,2400.8,1354111,Consumer Goods
HINDUNILVR,2024-03-07 05:30:00,2404.95,2426.0,2403.0,2419.55,1820704,Consumer Goods
HINDUNILVR,2024-03-11 05:30:00,2409.0,2413.0,2383.55,2389.85,2040761,Consumer Goods
HINDUNILVR,2024-03-12 05:30:00,2380.0,2385.0,2360.8,2378.15,1012157,Consumer Goods
HINDUNILVR,2024-03-13 05:30:00,2375.0,2375.0,2303.85,2312.6,2322669,Consumer Goods
HINDUNILVR,2024-03-14 05:30:00,2304.85,2341.7,2301.85,2334.6,2292515,Consumer Goods
HINDUNILVR,2024-03-15 05:30:00,2330.05,2336.95,2315.9,2327.7,2751403,Consumer Goods
HINDUNILVR,2024-03-18 05:30:00,2320.8,2325.0,2297.0,2299.95,2487402,Consumer Goods
HINDUNILVR,2024-03-19 05:30:00,2283.25,2303.9,2246.85,2266.95,4220638,Consumer Goods
HINDUNILVR,2024-03-20 05:30:00,2250.0,2265.45,2240.0,2241.95,2995013,Consumer Goods
HINDUNILVR,2024-03-21 05:30:00,2234.0,2259.15,2234.0,2242.35,3504486,Consumer Goods
HINDUNILVR,2024-03-22 05:30:00,2239.05,2266.0,2232.05,2256.55,3507809,Consumer Goods
HINDUNILVR,2024-03-26 05:30:00,2232.1,2259.15,2232.0,2240.0,3027027,Consumer Goods
HINDUNILVR,2024-03-27 05:30:00,2250.0,2263.0,2236.0,2239.7,2168861,Consumer Goods
HINDUNILVR,2024-03-28 05:30:00,2245.0,2287.9,2240.1,2264.35,3186360,Consumer Goods
HINDUNILVR,2024-04-01 05:30:00,2270.0,2295.0,2262.0,2285.9,1427873,Consumer Goods
HINDUNILVR,2024-04-02 05:30:00,2298.0,2298.0,2277.05,2286.7,1221495,Consumer Goods
HINDUNILVR,2024-04-03 05:30:00,2281.85,2281.85,2261.05,2265.2,1175309,Consumer Goods
HINDUNILVR,2024-04-04 05:30:00,2270.0,2282.0,2249.25,2264.95,1890255,Consumer Goods
HINDUNILVR,2024-04-05 05:30:00,2264.95,2280.5,2258.1,2266.95,1153449,Consumer Goods
HINDUNILVR,2024-04-08 05:30:00,2277.0,2288.95,2267.2,2268.95,1127294,Consumer Goods
HINDUNILVR,2024-04-09 05:30:00,2271.0,2274.6,2255.75,2264.15,1189343,Consumer Goods
HINDUNILVR,2024-04-10 05:30:00,2276.9,2276.9,2257.7,2260.9,2308993,Consumer Goods
HINDUNILVR,2024-04-12 05:30:00,2260.9,2264.85,2228.6,2232.3,3388551,Consumer Goods
HINDUNILVR,2024-04-15 05:30:00,2227.7,2227.75,2190.0,2194.05,4909564,Consumer Goods
HINDUNILVR,2024-04-16 05:30:00,2183.0,2231.25,2172.05,2220.8,2821129,Consumer Goods
HINDUNILVR,2024-04-18 05:30:00,2215.05,2237.7,2209.05,2214.8,3392171,Consumer Goods
HINDUNILVR,2024-04-19 05:30:00,2220.0,2243.75,2196.0,2231.6,2337694,Consumer Goods
HINDUNILVR,2024-04-22 05:30:00,2250.0,2253.55,2229.05,2241.5,1804108,Consumer Goods
HINDUNILVR,2024-04-23 05:30:00,2253.0,2273.5,2248.7,2262.75,1991778,Consumer Goods
HINDUNILVR,2024-04-24 05:30:00,2266.05,2268.35,2245.65,2260.25,1404398,Consumer Goods
HINDUNILVR,2024-04-25 05:30:00,2238.05,2239.85,2215.1,2230.85,4951866,Consumer Goods
HINDUNILVR,2024-04-26 05:30:00,2245.0,2255.0,2218.6,2222.65,2307512,Consumer Goods
HINDUNILVR,2024-04-29 05:30:00,2234.0,2234.0,2220.0,2226.1,1395292,Consumer Goods
HINDUNILVR,2024-04-30 05:30:00,2232.05,2240.25,2225.0,2230.45,2119102,Consumer Goods
HINDUNILVR,2024-05-02 05:30:00,2205.05,2243.2,2205.05,2226.3,2140383,Consumer Goods
HINDUNILVR,2024-05-03 05:30:00,2232.0,2235.65,2204.0,2217.05,2595307,Consumer Goods
HINDUNILVR,2024-05-06 05:30:00,2225.0,2261.5,2212.0,2256.2,1619256,Consumer Goods
HINDUNILVR,2024-05-07 05:30:00,2266.0,2389.6,2259.0,2379.4,8277810,Consumer Goods
HINDUNILVR,2024-05-08 05:30:00,2366.4,2372.25,2325.0,2341.05,1813439,Consumer Goods
HINDUNILVR,2024-05-09 05:30:00,2340.6,2362.1,2319.45,2325.65,1558987,Consumer Goods
HINDUNILVR,2024-05-10 05:30:00,2321.0,2371.0,2321.0,2362.55,2610266,Consumer Goods
HINDUNILVR,2024-05-13 05:30:00,2374.0,2381.65,2347.9,2360.65,1170617,Consumer Goods
HINDUNILVR,2024-05-14 05:30:00,2360.6,2372.3,2346.75,2349.6,689430,Consumer Goods
HINDUNILVR,2024-05-15 05:30:00,2349.55,2355.8,2317.65,2323.3,812282,Consumer Goods
HINDUNILVR,2024-05-16 05:30:00,2337.0,2348.1,2301.35,2343.15,1880021,Consumer Goods
