ticker,date,open,high,low,close,volume,sector
HDFCLIFE,2023-10-03 05:30:00,634.45,637.5,628.55,633.55,3454441,Financial Services
HDFCLIFE,2023-10-04 05:30:00,631.0,632.0,624.25,625.5,2357914,Financial Services
HDFCLIFE,2023-10-05 05:30:00,626.0,627.75,619.9,624.35,4050085,Financial Services
HDFCLIFE,2023-10-06 05:30:00,624.55,636.2,622.75,630.9,3713370,Financial Services
HDFCLIFE,2023-10-09 05:30:00,625.0,629.55,613.35,615.15,3308557,Financial Services
HDFCLIFE,2023-10-10 05:30:00,616.1,624.75,615.15,621.25,4054232,Financial Services
HDFCLIFE,2023-10-11 05:30:00,626.95,627.0,619.0,621.5,3102088,Financial Services
HDFCLIFE,2023-10-12 05:30:00,622.05,626.3,619.0,624.65,2810053,Financial Services
HDFCLIFE,2023-10-13 05:30:00,623.25,633.0,614.5,625.25,5462771,Financial Services
HDFCLIFE,2023-10-16 05:30:00,633.0,635.0,619.65,630.05,3399593,Financial Services
HDFCLIFE,2023-10-17 05:30:00,632.5,645.9,630.55,641.8,4443295,Financial Services
HDFCLIFE,2023-10-18 05:30:00,641.65,648.45,637.75,645.0,2187089,Financial Services
HDFCLIFE,2023-10-19 05:30:00,639.0,644.25,629.15,639.0,3371397,Financial Services
HDFCLIFE,2023-10-20 05:30:00,636.95,641.95,630.0,639.95,1853937,Financial Services
HDFCLIFE,2023-10-23 05:30:00,638.0,644.7,621.8,625.25,2502483,Financial Services
HDFCLIFE,2023-10-25 05:30:00,625.25,627.95,607.7,616.45,2821496,Financial Services
HDFCLIFE,2023-10-26 05:30:00,611.85,614.95,602.7,605.85,2011512,Financial Services
HDFCLIFE,2023-10-27 05:30:00,606.05,615.6,606.05,608.65,1348147,Financial Services
HDFCLIFE,2023-10-30 05:30:00,609.8,618.0,600.75,607.6,1882245,Financial Services
HDFCLIFE,2023-10-31 05:30:00,607.1,621.0,604.45,618.35,2661284,Financial Services
HDFCLIFE,2023-11-01 05:30:00,621.8,623.95,616.9,620.05,1947740,Financial Services
HDFCLIFE,2023-11-02 05:30:00,622.0,626.8,618.0,619.3,1651263,Financial Services
HDFCLIFE,2023-11-03 05:30:00,622.0,625.0,619.6,622.1,1450553,Financial Services
HDFCLIFE,2023-11-06 05:30:00,622.1,626.3,619.4,621.8,1789823,Financial Services
HDFCLIFE,2023-11-07 05:30:00,623.4,624.0,614.7,622.45,2747838,Financial Services
HDFCLIFE,2023-11-08 05:30:00,624.0,624.85,617.5,618.75,1332249,Financial Services
HDFCLIFE,2023-11-09 05:30:00,618.75,625.0,613.2,621.35,2235630,Financial Services
HDFCLIFE,2023-11-10 05:30:00,620.85,631.5,620.05,626.75,2449660,Financial Services
HDFCLIFE,2023-11-12 05:30:00,629.0,629.9,624.55,626.9,190819,Financial Services
HDFCLIFE,2023-11-13 05:30:00,625.15,628.2,617.0,621.05,2047300,Financial Services
HDFCLIFE,2023-11-15 05:30:00,632.95,639.4,627.0,636.15,2033627,Financial Services
HDFCLIFE,2023-11-16 05:30:00,636.9,639.7,632.0,634.95,1753550,Financial Services
HDFCLIFE,2023-11-17 05:30:00,632.85,660.0,632.0,651.8,4306473,Financial Services
HDFCLIFE,2023-11-20 05:30:00,654.95,655.2,647.5,652.4,2178344,Financial Services
HDFCLIFE,2023-11-21 05:30:00,655.0,672.05,654.25,667.9,5077816,Financial Services
HDFCLIFE,2023-11-22 05:30:00,669.75,675.35,665.3,668.5,2664154,Financial Services
HDFCLIFE,2023-11-23 05:30:00,668.05,677.0,659.5,665.0,2184014,Financial Services
HDFCLIFE,2023-11-24 05:30:00,666.05,672.25,663.05,668.0,1511079,Financial Services
HDFCLIFE,2023-11-28 05:30:00,668.05,676.7,668.05,673.3,1900825,Financial Services
HDFCLIFE,2023-11-29 05:30:00,677.0,680.45,671.3,675.65,1829510,Financial Services
HDFCLIFE,2023-11-30 05:30:00,676.9,693.0,674.55,690.75,4637116,Financial Services
HDFCLIFE,2023-12-01 05:30:00,694.05,695.0,680.05,682.15,2106753,Financial Services
HDFCLIFE,2023-12-04 05:30:00,689.8,689.8,672.25,674.95,4817286,Financial Services
HDFCLIFE,2023-12-05 05:30:00,679.0,681.3,667.7,672.75,4028068,Financial Services
HDFCLIFE,2023-12-06 05:30:00,677.0,681.8,675.05,677.35,1627777,Financial Services
HDFCLIFE,2023-12-07 05:30:00,680.9,685.7,675.55,678.3,3853936,Financial Services
HDFCLIFE,2023-12-08 05:30:00,680.45,684.0,667.0,671.25,2713075,Financial Services
HDFCLIFE,2023-12-11 05:30:00,671.05,674.5,667.25,672.5,1897948,Financial Services
HDFCLIFE,2023-12-12 05:30:00,676.9,710.6,675.35,707.35,10749420,Financial Services
HDFCLIFE,2023-12-13 05:30:00,706.5,707.0,689.2,698.2,4757264,Financial Services
HDFCLIFE,2023-12-14 05:30:00,702.0,704.0,679.1,684.55,6251731,Financial Services
HDFCLIFE,2023-12-15 05:30:00,688.0,688.0,663.25,673.1,8720610,Financial Services
HDFCLIFE,2023-12-18 05:30:00,673.8,674.8,666.8,672.25,2050286,Financial Services
HDFCLIFE,2023-12-19 05:30:00,673.0,674.05,664.3,666.05,3794818,Financial Services
HDFCLIFE,2023-12-20 05:30:00,671.9,674.0,640.3,644.1,3772684,Financial Services
HDFCLIFE,2023-12-21 05:30:00,641.0,648.7,637.15,644.2,2755102,Financial Services
HDFCLIFE,2023-12-22 05:30:00,646.0,649.0,637.1,639.85,2854029,Financial Services
HDFCLIFE,2023-12-26 05:30:00,641.0,645.9,634.0,638.0,2202221,Financial Services
HDFCLIFE,2023-12-27 05:30:00,643.0,646.0,638.4,643.8,2353373,Financial Services
HDFCLIFE,2023-12-28 05:30:00,647.0,650.95,644.25,648.1,3566880,Financial Services
HDFCLIFE,2023-12-29 05:30:00,648.1,649.85,643.0,646.7,1653662,Financial Services
HDFCLIFE,2024-01-01 05:30:00,647.0,652.35,644.35,648.7,1343888,Financial Services
HDFCLIFE,2024-01-02 05:30:00,649.5,654.3,642.6,645.5,3005450,Financial Services
HDFCLIFE,2024-01-03 05:30:00,644.0,648.45,636.1,637.2,1893956,Financial Services
HDFCLIFE,2024-01-04 05:30:00,638.0,649.0,638.0,647.95,4412550,Financial Services
HDFCLIFE,2024-01-05 05:30:00,648.5,654.55,642.45,646.75,1394951,Financial Services
HDFCLIFE,2024-01-08 05:30:00,647.0,654.15,641.7,645.85,2064691,Financial Services
HDFCLIFE,2024-01-09 05:30:00,647.0,650.8,638.6,640.9,3648496,Financial Services
HDFCLIFE,2024-01-10 05:30:00,642.0,650.35,641.45,644.95,3288472,Financial Services
HDFCLIFE,2024-01-11 05:30:00,646.0,653.1,639.9,644.0,2800658,Financial Services
HDFCLIFE,2024-01-12 05:30:00,646.85,648.6,621.3,637.6,7076942,Financial Services
HDFCLIFE,2024-01-15 05:30:00,637.0,637.0,611.85,614.45,12433539,Financial Services
HDFCLIFE,2024-01-16 05:30:00,615.75,616.85,609.05,611.25,8761562,Financial Services
HDFCLIFE,2024-01-17 05:30:00,611.0,618.5,605.1,606.6,10183042,Financial Services
HDFCLIFE,2024-01-18 05:30:00,608.0,612.3,600.6,607.8,3658639,Financial Services
HDFCLIFE,2024-01-19 05:30:00,614.5,618.4,609.8,615.9,2563065,Financial Services
HDFCLIFE,2024-01-20 05:30:00,618.0,619.5,607.35,608.0,1194291,Financial Services
HDFCLIFE,2024-01-23 05:30:00,600.25,613.75,582.8,586.15,5994679,Financial Services
HDFCLIFE,2024-01-24 05:30:00,590.0,591.0,576.7,581.65,6144401,Financial Services
HDFCLIFE,2024-01-25 05:30:00,584.15,586.55,577.3,579.0,3725167,Financial Services
HDFCLIFE,2024-01-29 05:30:00,575.05,584.0,575.05,578.55,4399011,Financial Services
HDFCLIFE,2024-01-30 05:30:00,583.0,583.6,571.55,575.0,5895638,Financial Services
HDFCLIFE,2024-01-31 05:30:00,573.5,578.0,571.3,576.6,4068280,Financial Services
HDFCLIFE,2024-02-01 05:30:00,577.2,591.4,567.2,587.1,8911872,Financial Services
HDFCLIFE,2024-02-02 05:30:00,589.95,589.95,576.5,578.8,3006965,Financial Services
HDFCLIFE,2024-02-05 05:30:00,578.8,581.95,561.55,563.35,3750294,Financial Services
HDFCLIFE,2024-02-06 05:30:00,564.0,595.05,562.25,592.75,15915028,Financial Services
HDFCLIFE,2024-02-07 05:30:00,597.0,614.0,596.0,605.15,7560296,Financial Services
HDFCLIFE,2024-02-08 05:30:00,605.15,616.05,590.1,591.7,7782663,Financial Services
HDFCLIFE,2024-02-09 05:30:00,591.7,594.15,582.25,584.0,2453771,Financial Services
HDFCLIFE,2024-02-12 05:30:00,584.0,586.5,572.4,577.2,2799522,Financial Services
HDFCLIFE,2024-02-13 05:30:00,577.25,594.0,574.7,589.55,5011128,Financial Services
HDFCLIFE,2024-02-14 05:30:00,582.4,586.95,578.4,585.35,1572158,Financial Services
HDFCLIFE,2024-02-15 05:30:00,586.85,589.35,582.0,585.1,1737411,Financial Services
HDFCLIFE,2024-02-16 05:30:00,588.5,594.0,583.7,592.45,2973324,Financial Services
HDFCLIFE,2024-02-19 05:30:00,594.3,594.3,584.4,585.2,2785107,Financial Services
HDFCLIFE,2024-02-20 05:30:00,580.2,589.5,576.25,587.95,3523966,Financial Services
HDFCLIFE,2024-02-21 05:30:00,587.95,591.25,574.5,577.45,3321288,Financial Services
HDFCLIFE,2024-02-22 05:30:00,578.0,579.4,567.05,574.65,4195869,Financial Services
HDFCLIFE,2024-02-23 05:30:00,577.2,583.35,575.75,580.7,2561028,Financial Services
HDFCLIFE,2024-02-26 05:30:00,568.75,580.95,567.25,576.35,4199991,Financial Services
HDFCLIFE,2024-02-27 05:30:00,576.05,592.0,572.85,581.6,6321068,Financial Services
HDFCLIFE,2024-02-28 05:30:00,582.0,590.9,578.15,580.6,3434747,Financial Services
HDFCLIFE,2024-02-29 05:30:00,581.0,585.9,575.55,582.0,2750947,Financial Services
HDFCLIFE,2024-03-01 05:30:00,584.9,596.8,583.0,589.95,3460443,Financial Services
HDFCLIFE,2024-03-02 05:30:00,594.45,597.0,591.05,592.3,171935,Financial Services
HDFCLIFE,2024-03-04 05:30:00,595.0,620.5,587.6,610.3,7272987,Financial Services
HDFCLIFE,2024-03-05 05:30:00,611.8,615.6,603.75,607.7,4342310,Financial Services
HDFCLIFE,2024-03-06 05:30:00,611.25,618.1,604.7,613.95,4896598,Financial Services
HDFCLIFE,2024-03-07 05:30:00,611.55,624.15,611.55,621.95,3682063,Financial Services
HDFCLIFE,2024-03-11 05:30:00,625.0,629.0,618.9,620.85,3777242,Financial Services
HDFCLIFE,2024-03-12 05:30:00,618.25,629.8,615.05,621.55,4975736,Financial Services
HDFCLIFE,2024-03-13 05:30:00,623.25,626.7,604.05,610.05,2840155,Financial Services
HDFCLIFE,2024-03-14 05:30:00,603.0,624.5,598.2,622.25,3750622,Financial Services
HDFCLIFE,2024-03-15 05:30:00,620.0,634.8,611.3,632.35,4896049,Financial Services
HDFCLIFE,2024-03-18 05:30:00,634.95,636.55,628.25,634.1,2911589,Financial Services
HDFCLIFE,2024-03-19 05:30:00,634.0,636.5,623.35,632.5,3861068,Financial Services
HDFCLIFE,2024-03-20 05:30:00,630.0,632.5,619.4,626.4,1712459,Financial Services
HDFCLIFE,2024-03-21 05:30:00,629.0,639.0,620.0,622.25,7197320,Financial Services
HDFCLIFE,2024-03-22 05:30:00,623.9,628.65,616.0,623.85,3636733,Financial Services
HDFCLIFE,2024-03-26 05:30:00,638.85,642.8,625.5,626.9,13822598,Financial Services
HDFCLIFE,2024-03-27 05:30:00,627.5,638.4,624.05,626.35,13848953,Financial Services
HDFCLIFE,2024-03-28 05:30:00,626.35,638.75,626.35,633.35,6878964,Financial Services
HDFCLIFE,2024-04-01 05:30:00,638.0,638.0,628.0,634.75,3874744,Financial Services
HDFCLIFE,2024-04-02 05:30:00,631.1,641.65,631.1,631.9,5179918,Financial Services
HDFCLIFE,2024-04-03 05:30:00,629.85,630.0,620.4,624.1,3822465,Financial Services
HDFCLIFE,2024-04-04 05:30:00,625.0,626.5,618.1,622.4,3858229,Financial Services
HDFCLIFE,2024-04-05 05:30:00,621.0,630.45,616.3,629.4,3860995,Financial Services
HDFCLIFE,2024-04-08 05:30:00,630.0,635.9,626.55,634.6,3403360,Financial Services
HDFCLIFE,2024-04-09 05:30:00,639.0,639.15,632.65,633.95,2873703,Financial Services
HDFCLIFE,2024-04-10 05:30:00,636.0,637.1,620.0,621.5,6753666,Financial Services
HDFCLIFE,2024-04-12 05:30:00,621.0,624.0,616.25,618.5,5081775,Financial Services
HDFCLIFE,2024-04-15 05:30:00,610.05,616.5,604.1,612.95,2594888,Financial Services
HDFCLIFE,2024-04-16 05:30:00,609.05,611.1,600.6,604.6,4970256,Financial Services
HDFCLIFE,2024-04-18 05:30:00,618.0,624.0,604.15,605.65,11984298,Financial Services
HDFCLIFE,2024-04-19 05:30:00,600.0,604.4,581.1,601.55,10243493,Financial Services
HDFCLIFE,2024-04-22 05:30:00,601.85,608.85,598.1,605.95,3076888,Financial Services
HDFCLIFE,2024-04-23 05:30:00,606.05,609.15,598.0,601.15,4527775,Financial Services
HDFCLIFE,2024-04-24 05:30:00,600.05,601.1,593.0,594.2,4095087,Financial Services
HDFCLIFE,2024-04-25 05:30:00,595.45,596.4,585.6,594.7,6150372,Financial Services
HDFCLIFE,2024-04-26 05:30:00,597.0,603.4,587.0,587.85,3094364,Financial Services
HDFCLIFE,2024-04-29 05:30:00,590.0,591.95,571.0,575.1,8879207,Financial Services
HDFCLIFE,2024-04-30 05:30:00,576.55,588.5,576.05,583.65,9926485,Financial Services
HDFCLIFE,2024-05-02 05:30:00,584.3,586.55,573.4,576.35,8292342,Financial Services
HDFCLIFE,2024-05-03 05:30:00,581.8,581.8,565.25,565.9,8574215,Financial Services
HDFCLIFE,2024-05-06 05:30:00,569.9,569.9,550.2,555.05,8759027,Financial Services
HDFCLIFE,2024-05-07 05:30:00,559.5,561.95,549.6,552.35,7783593,Financial Services
HDFCLIFE,2024-05-08 05:30:00,552.1,553.95,548.0,550.45,6715043,Financial Services
HDFCLIFE,2024-05-09 05:30:00,551.05,551.9,538.0,539.55,13570152,Financial Services
HDFCLIFE,2024-05-10 05:30:00,542.8,553.8,539.55,548.55,7524779,Financial Services
HDFCLIFE,2024-05-13 05:30:00,553.8,568.45,547.15,559.65,7867089,Financial Services
HDFCLIFE,2024-05-14 05:30:00,566.0,568.0,560.0,561.55,5348599,Financial Services
HDFCLIFE,2024-05-15 05:30:00,561.55,562.0,555.0,555.95,2415161,Financial Services
HDFCLIFE,2024-05-16 05:30:00,557.0,568.2,550.7,567.05,4543902,Financial Services
HDFCLIFE,2024-05-17 05:30:00,567.05,572.0,561.45,570.2,3992575,Financial Services
HDFCLIFE,2024-05-18 05:30:00,570.05,571.95,566.75,569.4,145527,Financial Services
HDFCLIFE,2024-05-21 05:30:00,569.4,570.0,563.05,565.6,5583840,Financial Services
HDFCLIFE,2024-05-22 05:30:00,565.6,566.8,559.65,560.4,3820060,Financial Services
HDFCLIFE,2024-05-23 05:30:00,564.0,569.2,558.05,565.65,7106820,Financial Services
HDFCLIFE,2024-05-24 05:30:00,565.0,571.8,563.45,565.1,3433290,Financial Services
HDFCLIFE,2024-05-27 05:30:00,565.2,569.3,562.1,564.25,2624929,Financial Services
HDFCLIFE,2024-05-28 05:30:00,567.0,579.95,563.65,578.45,5797999,Financial Services
HDFCLIFE,2024-05-29 05:30:00,578.45,578.45,560.9,561.85,6259646,Financial Services
HDFCLIFE,2024-05-30 05:30:00,552.75,563.85,548.25,550.75,6312875,Financial Services
HDFCLIFE,2024-05-31 05:30:00,551.9,556.3,546.55,549.85,9707990,Financial Services
HDFCLIFE,2024-06-03 05:30:00,568.95,569.25,547.05,550.1,9263670,Financial Services
HDFCLIFE,2024-06-04 05:30:00,555.0,555.0,511.4,534.45,9783762,Financial Services
HDFCLIFE,2024-06-05 05:30:00,540.0,554.3,536.1,551.95,3234914,Financial Services
HDFCLIFE,2024-06-06 05:30:00,555.0,558.75,550.4,555.25,3970217,Financial Services
HDFCLIFE,2024-06-07 05:30:00,555.05,563.6,553.5,562.95,3382962,Financial Services
HDFCLIFE,2024-06-10 05:30:00,563.25,574.55,561.3,569.2,3863289,Financial Services
HDFCLIFE,2024-06-11 05:30:00,571.5,576.9,566.2,571.7,6417670,Financial Services
HDFCLIFE,2024-06-12 05:30:00,571.7,577.75,569.6,572.7,4304369,Financial Services
HDFCLIFE,2024-06-13 05:30:00,565.0,598.4,565.0,593.5,24352341,Financial Services
HDFCLIFE,2024-06-14 05:30:00,599.15,601.8,594.05,598.35,7308942,Financial Services
HDFCLIFE,2024-06-18 05:30:00,596.85,605.0,591.8,601.2,5120280,Financial Services
HDFCLIFE,2024-06-19 05:30:00,602.1,605.15,592.35,596.2,4453729,Financial Services
HDFCLIFE,2024-06-20 05:30:00,596.2,597.5,582.7,590.1,6133067,Financial Services
HDFCLIFE,2024-06-21 05:30:00,588.0,592.6,580.0,580.95,7263396,Financial Services
HDFCLIFE,2024-06-24 05:30:00,580.0,582.45,575.65,579.5,3226301,Financial Services
HDFCLIFE,2024-06-25 05:30:00,579.0,592.25,576.95,590.95,6593288,Financial Services
HDFCLIFE,2024-06-26 05:30:00,591.65,599.0,587.2,589.05,3672989,Financial Services
HDFCLIFE,2024-06-27 05:30:00,589.05,595.0,586.6,593.25,4772196,Financial Services
HDFCLIFE,2024-06-28 05:30:00,594.0,599.8,590.0,595.05,3646272,Financial Services
HDFCLIFE,2024-07-01 05:30:00,590.15,603.05,589.6,600.75,3342913,Financial Services
HDFCLIFE,2024-07-02 05:30:00,603.7,603.75,586.5,589.8,6477279,Financial Services
HDFCLIFE,2024-07-03 05:30:00,592.4,598.85,590.5,596.15,2134587,Financial Services
HDFCLIFE,2024-07-04 05:30:00,596.0,607.3,594.3,603.95,5028421,Financial Services
HDFCLIFE,2024-07-05 05:30:00,606.2,608.8,600.65,607.35,3493050,Financial Services
HDFCLIFE,2024-07-08 05:30:00,609.0,622.05,608.6,620.9,6800857,Financial Services
HDFCLIFE,2024-07-09 05:30:00,622.0,629.35,620.9,623.65,5000797,Financial Services
HDFCLIFE,2024-07-10 05:30:00,624.0,640.75,615.6,632.75,6186968,Financial Services
HDFCLIFE,2024-07-11 05:30:00,635.95,636.6,629.3,634.25,3573349,Financial Services
HDFCLIFE,2024-07-12 05:30:00,634.0,636.4,627.1,635.55,2643647,Financial Services
HDFCLIFE,2024-07-15 05:30:00,635.55,648.0,630.5,638.05,6951688,Financial Services
HDFCLIFE,2024-07-16 05:30:00,642.0,655.0,633.35,646.75,9167071,Financial Services
HDFCLIFE,2024-07-18 05:30:00,646.75,651.4,641.1,648.9,3975243,Financial Services
HDFCLIFE,2024-07-19 05:30:00,644.65,646.0,634.15,635.9,2496778,Financial Services
HDFCLIFE,2024-07-22 05:30:00,631.9,641.0,628.95,637.4,3854108,Financial Services
HDFCLIFE,2024-07-23 05:30:00,642.0,649.7,623.25,643.95,9082995,Financial Services
HDFCLIFE,2024-07-24 05:30:00,639.6,675.0,639.3,672.8,12377638,Financial Services
HDFCLIFE,2024-07-25 05:30:00,666.0,685.6,665.55,683.15,9386864,Financial Services
HDFCLIFE,2024-07-26 05:30:00,683.15,709.8,682.05,703.35,8933046,Financial Services
