ticker,date,open,high,low,close,volume,sector
ITC,2023-10-03 05:30:00,441.0,442.9,439.25,439.75,7481883,Consumer Goods
ITC,2023-10-04 05:30:00,439.75,441.7,433.3,436.1,13396709,Consumer Goods
ITC,2023-10-05 05:30:00,440.0,440.5,435.05,436.05,10030257,Consumer Goods
ITC,2023-10-06 05:30:00,437.85,443.6,436.65,442.15,8418580,Consumer Goods
ITC,2023-10-09 05:30:00,440.95,443.2,437.25,440.45,5611154,Consumer Goods
ITC,2023-10-10 05:30:00,440.45,444.85,440.45,444.4,5014758,Consumer Goods
ITC,2023-10-11 05:30:00,447.2,449.45,444.8,448.25,7651513,Consumer Goods
ITC,2023-10-12 05:30:00,449.65,452.5,446.15,450.7,11774487,Consumer Goods
ITC,2023-10-13 05:30:00,449.85,451.8,447.0,448.35,7632483,Consumer Goods
ITC,2023-10-16 05:30:00,448.0,451.0,446.2,448.95,4214958,Consumer Goods
ITC,2023-10-17 05:30:00,449.8,454.5,449.0,453.45,6936218,Consumer Goods
ITC,2023-10-18 05:30:00,454.25,458.2,451.0,451.65,6894947,Consumer Goods
ITC,2023-10-19 05:30:00,449.75,454.9,446.85,450.4,9465463,Consumer Goods
ITC,2023-10-20 05:30:00,445.0,449.0,437.35,438.3,13020371,Consumer Goods
ITC,2023-10-23 05:30:00,438.0,439.95,433.1,435.9,7275471,Consumer Goods
ITC,2023-10-25 05:30:00,436.9,438.0,427.05,432.7,10889221,Consumer Goods
ITC,2023-10-26 05:30:00,429.55,436.6,429.55,434.35,18801214,Consumer Goods
ITC,2023-10-27 05:30:00,434.35,436.8,432.2,433.75,13132487,Consumer Goods
ITC,2023-10-30 05:30:00,434.55,437.15,428.35,430.45,7618033,Consumer Goods
ITC,2023-10-31 05:30:00,430.0,433.35,427.9,428.4,8620154,Consumer Goods
ITC,2023-11-01 05:30:00,430.0,431.1,425.5,428.1,7990245,Consumer Goods
ITC,2023-11-02 05:30:00,430.05,432.7,428.65,431.15,8152031,Consumer Goods
ITC,2023-11-03 05:30:00,432.8,434.4,431.1,433.25,13802600,Consumer Goods
ITC,2023-11-06 05:30:00,433.5,436.8,432.55,435.35,7308229,Consumer Goods
ITC,2023-11-07 05:30:00,434.9,434.9,432.15,432.7,5124012,Consumer Goods
ITC,2023-11-08 05:30:00,433.15,437.5,432.3,436.95,6979849,Consumer Goods
ITC,2023-11-09 05:30:00,437.8,438.0,433.9,434.4,7785767,Consumer Goods
