ticker,date,open,high,low,close,volume,sector
HCLTECH,2023-10-03 05:30:00,1232.5,1256.7,1222.7,1238.7,2162636,Information Technology
HCLTECH,2023-10-04 05:30:00,1234.0,1244.8,1225.0,1239.55,2253785,Information Technology
HCLTECH,2023-10-05 05:30:00,1249.0,1253.95,1227.8,1235.45,2995200,Information Technology
HCLTECH,2023-10-06 05:30:00,1252.0,1256.0,1230.1,1237.7,2497711,Information Technology
HCLTECH,2023-10-09 05:30:00,1236.0,1266.65,1231.15,1249.6,3430211,Information Technology
HCLTECH,2023-10-10 05:30:00,1255.55,1264.75,1248.2,1261.8,1532394,Information Technology
HCLTECH,2023-10-11 05:30:00,1266.0,1274.45,1241.0,1245.6,2186131,Information Technology
HCLTECH,2023-10-12 05:30:00,1245.0,1248.55,1215.15,1223.75,3921609,Information Technology
HCLTECH,2023-10-13 05:30:00,1211.0,1266.5,1208.55,1255.9,5740821,Information Technology
HCLTECH,2023-10-16 05:30:00,1263.0,1279.3,1260.3,1270.65,2527113,Information Technology
HCLTECH,2023-10-17 05:30:00,1278.9,1279.0,1271.0,1277.15,1687345,Information Technology
HCLTECH,2023-10-18 05:30:00,1278.0,1281.5,1267.4,1269.45,1743126,Information Technology
HCLTECH,2023-10-19 05:30:00,1266.8,1274.75,1264.9,1267.35,2279726,Information Technology
HCLTECH,2023-10-20 05:30:00,1252.0,1261.35,1245.45,1258.6,1625449,Information Technology
HCLTECH,2023-10-23 05:30:00,1248.0,1260.5,1232.3,1236.65,1646367,Information Technology
HCLTECH,2023-10-25 05:30:00,1231.2,1252.9,1225.3,1229.0,1420065,Information Technology
HCLTECH,2023-10-26 05:30:00,1215.0,1238.2,1212.05,1231.8,4617424,Information Technology
HCLTECH,2023-10-27 05:30:00,1237.0,1270.0,1233.45,1268.7,2675348,Information Technology
HCLTECH,2023-10-30 05:30:00,1270.0,1274.8,1256.0,1264.75,1158770,Information Technology
HCLTECH,2023-10-31 05:30:00,1272.0,1279.85,1256.7,1276.0,2525870,Information Technology
HCLTECH,2023-11-01 05:30:00,1280.0,1285.95,1255.3,1258.95,1572719,Information Technology
HCLTECH,2023-11-02 05:30:00,1266.0,1275.0,1265.0,1273.4,1368604,Information Technology
HCLTECH,2023-11-03 05:30:00,1282.6,1287.3,1263.0,1266.25,2052536,Information Technology
HCLTECH,2023-11-06 05:30:00,1276.25,1279.5,1265.15,1269.7,1175823,Information Technology
HCLTECH,2023-11-07 05:30:00,1269.0,1277.7,1267.1,1273.95,1385282,Information Technology
HCLTECH,2023-11-08 05:30:00,1280.0,1280.8,1265.9,1267.65,937671,Information Technology
HCLTECH,2023-11-09 05:30:00,1267.65,1275.8,1261.8,1267.5,1483749,Information Technology
HCLTECH,2023-11-10 05:30:00,1262.3,1271.0,1250.65,1255.45,1469902,Information Technology
HCLTECH,2023-11-12 05:30:00,1265.0,1265.45,1256.35,1260.2,132650,Information Technology
HCLTECH,2023-11-13 05:30:00,1260.0,1263.6,1253.3,1261.0,730991,Information Technology
HCLTECH,2023-11-15 05:30:00,1275.0,1283.0,1268.4,1276.65,2410620,Information Technology
HCLTECH,2023-11-16 05:30:00,1283.8,1317.95,1278.0,1311.05,3936945,Information Technology
HCLTECH,2023-11-17 05:30:00,1313.4,1325.75,1306.4,1309.15,2882039,Information Technology
HCLTECH,2023-11-20 05:30:00,1314.95,1331.7,1314.0,1325.4,2831858,Information Technology
HCLTECH,2023-11-21 05:30:00,1335.6,1336.0,1321.8,1326.6,1514256,Information Technology
HCLTECH,2023-11-22 05:30:00,1326.6,1335.75,1320.4,1329.7,1535630,Information Technology
HCLTECH,2023-11-23 05:30:00,1333.95,1335.25,1325.7,1329.0,1307344,Information Technology
HCLTECH,2023-11-24 05:30:00,1328.9,1332.65,1305.65,1309.15,1795933,Information Technology
HCLTECH,2023-11-28 05:30:00,1309.15,1319.9,1295.3,1316.65,2152951,Information Technology
HCLTECH,2023-11-29 05:30:00,1324.0,1338.8,1321.5,1333.95,1835524,Information Technology
HCLTECH,2023-11-30 05:30:00,1337.0,1346.8,1329.7,1340.9,4104385,Information Technology
HCLTECH,2023-12-01 05:30:00,1346.0,1349.0,1328.0,1336.7,1854324,Information Technology
HCLTECH,2023-12-04 05:30:00,1350.0,1350.0,1331.0,1337.95,1547057,Information Technology
HCLTECH,2023-12-05 05:30:00,1347.0,1347.0,1308.3,1317.55,3932040,Information Technology
HCLTECH,2023-12-06 05:30:00,1325.0,1339.95,1319.55,1329.55,2077245,Information Technology
HCLTECH,2023-12-07 05:30:00,1331.0,1337.0,1325.35,1328.0,1985003,Information Technology
HCLTECH,2023-12-08 05:30:00,1333.0,1369.95,1329.0,1364.1,4509751,Information Technology
HCLTECH,2023-12-11 05:30:00,1370.1,1383.0,1366.05,1375.3,2824656,Information Technology
HCLTECH,2023-12-12 05:30:00,1377.0,1387.0,1370.0,1375.3,2730422,Information Technology
HCLTECH,2023-12-13 05:30:00,1379.35,1382.8,1357.05,1369.2,1896931,Information Technology
HCLTECH,2023-12-14 05:30:00,1391.0,1419.25,1382.0,1414.6,5145574,Information Technology
HCLTECH,2023-12-15 05:30:00,1422.0,1497.0,1422.0,1491.3,7374290,Information Technology
HCLTECH,2023-12-18 05:30:00,1489.85,1509.9,1481.0,1504.3,3075527,Information Technology
HCLTECH,2023-12-19 05:30:00,1501.5,1504.65,1477.7,1488.3,2590417,Information Technology
HCLTECH,2023-12-20 05:30:00,1485.0,1503.05,1435.0,1439.95,4368383,Information Technology
HCLTECH,2023-12-21 05:30:00,1421.15,1447.05,1420.1,1422.05,2841508,Information Technology
HCLTECH,2023-12-22 05:30:00,1431.0,1467.35,1423.0,1462.7,2303438,Information Technology
HCLTECH,2023-12-26 05:30:00,1462.7,1467.35,1442.15,1458.15,1363265,Information Technology
HCLTECH,2023-12-27 05:30:00,1465.45,1476.0,1457.55,1472.05,1402329,Information Technology
HCLTECH,2023-12-28 05:30:00,1470.6,1482.7,1468.45,1472.45,1928616,Information Technology
HCLTECH,2023-12-29 05:30:00,1473.95,1481.85,1457.55,1466.1,1481617,Information Technology
HCLTECH,2024-01-01 05:30:00,1460.0,1495.75,1455.05,1483.75,1222315,Information Technology
HCLTECH,2024-01-02 05:30:00,1484.05,1488.8,1461.35,1469.55,1440888,Information Technology
HCLTECH,2024-01-03 05:30:00,1460.0,1465.0,1435.5,1437.75,1651716,Information Technology
HCLTECH,2024-01-04 05:30:00,1437.0,1444.8,1417.15,1419.95,3392241,Information Technology
HCLTECH,2024-01-05 05:30:00,1425.0,1438.85,1421.9,1432.8,1776925,Information Technology
HCLTECH,2024-01-08 05:30:00,1435.0,1452.6,1430.55,1447.9,2025264,Information Technology
HCLTECH,2024-01-09 05:30:00,1460.6,1480.95,1452.35,1460.4,3119270,Information Technology
HCLTECH,2024-01-10 05:30:00,1474.9,1508.0,1466.05,1492.1,4368914,Information Technology
HCLTECH,2024-01-11 05:30:00,1500.0,1500.0,1474.0,1484.8,2271368,Information Technology
HCLTECH,2024-01-12 05:30:00,1505.0,1555.0,1498.5,1540.8,5862043,Information Technology
HCLTECH,2024-01-15 05:30:00,1610.0,1619.6,1575.5,1588.2,9712071,Information Technology
