ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,WIPRO
POWERGRID,0.18632253704032575,0.2872145487790042,0.1992036771390031,0.09712641814809764,0.16416294572168988,,0.2253066269993521,-0.05661335283759091,0.22211404464145632,0.22702855367646005,0.25566049290150106,0.0004459431588575311,0.19709859728363072,0.41008533889684357,0.2181327535287831,0.25098418488909185,0.3306303883354783,0.12364703772071445,0.20178211634159324,0.09308250768732591,0.2214597870717786,0.3441490321889767,0.0515387474969765,0.19570508351816474,0.15675130142066968,0.08537881449088955,0.14566296937262982,0.3621233287894141,0.08875701877548489,0.2556907072002546,0.2722267730791304,0.14596947080848857,0.5171403105992313,0.3121689386743894,1.0,0.2816583067678217,0.0041961839282679235,0.31408715265067805,0.2595368170381831,0.3030694938816516,0.21545068610639465,0.2941384158285346,0.04862257321416454,0.11602601307749869,0.13809700068850947,0.25221932886745907,0.09185176972938676,0.21418783034575506
RELIANCE,0.5418836372973604,0.23880911284683287,0.049851896985116655,0.2739995637403865,0.47184351162086713,,0.44878279242292946,0.06685042123958286,0.16044390245934592,0.4247683150685664,0.3191502924772479,0.0969556641090185,0.10094296089874336,0.3579687777740125,0.18829199391260706,0.39752966678043133,0.39755911213602,0.2624677155643137,0.17113563283132083,0.3039332566545229,0.20433190971167076,0.3152044300884728,0.045989560006494616,0.27790915415341433,0.3623163160537921,0.17973212849133177,0.3028478771498106,0.4609646059717677,0.34157079256776496,0.5986936483135064,0.3333012180019193,0.1612281601642888,0.37145708557730595,0.3074173497833384,0.2816583067678217,1.0,0.28817372869868185,0.3423804934251097,0.47260532288143403,0.2969364383951153,0.18247427811124423,0.4042954987525355,0.08843136774168785,0.23874736504783312,0.2640769384894947,0.30559055549054587,0.2479232371510946,0.376116533986516
SBILIFE,0.3006706057799984,0.02913081619273663,0.1798633393341596,0.20133563078582545,0.1689925073593686,,0.4460476648401091,0.10547500737938449,0.17494179913368121,0.2290978567859228,0.08405775803422395,0.0975759096094215,0.1707596070995355,0.11596402572045153,0.18887948298702317,0.34469881257225093,0.22234795047876144,0.16617926083199086,0.14634086157499387,0.5981573918772176,0.2452538419424949,0.20410108588146078,0.227524060671365,0.1466243422434289,0.21980863592164415,0.12962928425846362,0.27125990633824176,0.20224820542889327,0.2935729301843996,0.3213008430628349,0.1923233391079028,0.1885809046375815,0.06163246030309249,0.10752256292961063,0.0041961839282679235,0.28817372869868185,1.0,0.20113096030464095,0.4198129158384458,0.19433270971310582,0.1864392632690801,0.24502705283761858,0.06674376824878078,0.14765721408511262,0.09487136086493572,0.17216253198844153,0.17099588260996113,0.2594093560819206
SBIN,0.3216671459125949,0.155375882908577,0.08541181992427678,0.10178013975968785,0.2756916925644885,,0.3329989061394167,0.023154618965505063,0.24604495083212558,0.13326761140040527,0.3338793036171939,0.08013510055465624,0.09270740361647148,0.2674870647115835,0.1859354801751451,0.3086892102849614,0.29394306460847786,0.17865834285104665,0.11819972062174648,0.23934473445092552,0.19950282219337007,0.1441650270431806,0.004389644648504802,0.38827877795631244,0.1835992333806969,0.08123517391995287,0.17034771775101384,0.3035138506373008,0.21416365762220907,0.24756533053684593,0.3040245877970599,0.1867202435430475,0.32338400147760005,0.26472243895917574,0.31408715265067805,0.3423804934251097,0.20113096030464095,1.0,0.3586009994331497,0.10058342523550276,0.1846328643689741,0.273656343891351,0.0363180609785722,0.10208124835656512,0.09610525004129274,0.22704458653646237,0.23173969805841313,0.25117719349065004
SHRIRAMFIN,0.49876728254195035,0.277899041300286,0.15926819019104588,0.2337052306439675,0.4543795580593671,,0.5500775211039273,0.16908489701694163,0.16306127478913873,0.3369700075427771,0.20345030882071055,0.08821305995459212,0.181933945515594,0.2694853646889928,0.2286775767167028,0.3335144304116444,0.36707983040508363,0.22302643440844575,0.27147489644904105,0.39439852324929087,0.2857385333391344,0.35469230448751843,-0.00010520862409653344,0.312590076857736,0.2543611786895715,0.13208936010788944,0.1962720606007394,0.4836923945480875,0.258006728970162,0.510494783785308,0.42046177447752453,0.13745554705639976,0.31199425363569566,0.15377128031051165,0.2595368170381831,0.47260532288143403,0.4198129158384458,0.3586009994331497,1.0,0.2550636426239085,0.19879179682914727,0.3297811176949904,0.07800118655057076,0.13472897236913473,0.1980262951967882,0.24468447874515784,0.18755908310871736,0.3230794521211661
SUNPHARMA,0.2083853692063778,0.04186551495117405,0.2762103971759157,0.2758855224277326,0.1295144767235154,,0.21242440917138114,-0.10782271643097423,0.04385163854756827,0.2693365671868754,0.2773248649275682,0.21724856703756776,0.3835454598214818,0.06851270189952674,0.42316467687566356,0.21147419770357573,0.28389246155367237,0.194376418308879,-0.03598530247471192,0.26976813202469946,0.24395053319029023,0.3464915920029851,0.11876968559098057,0.06810751504665377,0.10213596528833442,0.17421577230070703,0.18654476697540184,0.32925198568826275,0.18855966932402712,0.21784567621707165,0.29543375730601174,0.19464586873047596,0.20984285133727157,0.029317480825570192,0.3030694938816516,0.2969364383951153,0.19433270971310582,0.10058342523550276,0.2550636426239085,1.0,0.15645365902800196,0.2889662116877018,-0.004634868241013471,0.16892007525673838,0.16895837031089642,0.24653820466120133,0.2139629698834507,0.22057028760232386
TATACONSUM,0.23968802344633533,0.09029237813018319,0.004002851256664371,0.2507250203264227,0.1530385396245965,,0.31312009438022526,0.04222987170890375,0.1774023528262581,0.25703465853357316,0.19834604496747968,0.41628726046791764,0.08169013216960287,0.15259137469503053,0.1475063461438725,0.21942873080714986,0.30779593997880794,0.22440053252958686,0.04558634415923962,0.2303111477290616,0.2353887100075451,0.18119999086975672,0.470285945125369,0.10681968479911741,0.21334050946682004,0.2528300456774389,0.2568326205625296,0.22352618026742058,0.20492465349552655,0.15773752230595706,0.20797978825039395,0.3753105877205096,0.19172957994336035,0.01839694713529585,0.21545068610639465,0.18247427811124423,0.1864392632690801,0.1846328643689741,0.19879179682914727,0.15645365902800196,1.0,0.19017468787171407,0.030651554242682028,0.26680920537306846,0.18629159254389435,0.3330501312486604,0.08136540573354986,0.2601559685776986
TATAMOTORS,0.3048293025083264,0.15551438803397213,0.16834667043220866,0.142327892339952,0.28285615976147754,,0.35125096370139636,0.056257086424002685,0.140852229152939,0.31246326770977806,0.24116326431683371,0.08833704470624487,0.22302201564302823,0.27711740125475326,0.22367071254117918,0.2887804938708465,0.372670959078017,0.2773358088994552,0.17195445832206918,0.2729310772580043,0.2658799857741301,0.3240600675167484,0.06837054047014272,0.15577454620021058,0.23922881577315352,0.20500549371915355,0.23796567044736996,0.4173193005532546,0.1910972813927024,0.3668506368245507,0.36376044442463135,0.12316663551947696,0.2943068959400675,0.26183449558386185,0.2941384158285346,0.4042954987525355,0.24502705283761858,0.273656343891351,0.3297811176949904,0.2889662116877018,0.19017468787171407,1.0,0.08947116553844936,0.32384189894756804,0.28350261912740854,0.2791356440127744,0.2593372631745993,0.334702681606933
TATASTEEL,0.01942904291078157,0.052121697781298076,0.05263613860788737,0.0660460005863739,0.0032205728747526727,,0.07350719060747977,0.10304319155571827,0.1138654221855305,0.035961514719212495,0.14187384201988681,0.005925658617993941,0.017258109439579773,0.15072638740413768,0.011757787203762847,0.07348868153530828,-0.019907771069567915,0.017688247537040628,0.0667900850182509,0.04557207923949874,0.0804091776227051,0.07845099373514237,0.07089580040192461,0.0036552145505098985,-0.00398567284278494,-0.11556838495371886,0.08630928178205734,0.09757270260050947,0.08433137018244699,0.07229528636938087,0.0440966198558931,0.017822416243485226,0.09550838143277378,0.15380501870591276,0.04862257321416454,0.08843136774168785,0.06674376824878078,0.0363180609785722,0.07800118655057076,-0.004634868241013471,0.030651554242682028,0.08947116553844936,1.0,0.040893181147947516,-0.011243910098905355,-0.0106931027087779,0.040546249409006946,0.11250425203687335
TCS,0.1042390935904693,0.05578194944618847,-0.002798897908028792,0.10809746358982414,0.11435263559996395,,0.2387668553053477,-0.01524994150547811,0.10367552086564923,0.21701170866428834,0.0882400673111439,0.15648405668313922,0.1284540124428472,0.13323253028001772,0.29024680987885837,0.1796878172154506,0.18685295866268922,0.6132781359844255,0.0439412235036752,0.09990699158560236,0.08598843393101166,0.16933948067332932,0.14336571996043,0.16658785975883555,0.06487835768877784,0.6884350828030377,0.2518582791105386,0.18165936053822124,0.157508447404943,0.19265154232082465,0.17545559800108798,0.14563295571366439,0.041627464351242136,0.08322066021095131,0.11602601307749869,0.23874736504783312,0.14765721408511262,0.10208124835656512,0.13472897236913473,0.16892007525673838,0.26680920537306846,0.32384189894756804,0.040893181147947516,1.0,0.549518397953567,0.1469181308292382,0.14650082581137097,0.5852689425413337
TECHM,0.15614652463609718,0.08292929199667881,0.06803521986904316,0.1282777366327341,0.21859548347724447,,0.18383543998540872,0.03041002278929779,0.01215066506656003,0.21479022028805655,0.061542960543427665,0.10503850127994432,0.053240792835344566,0.16982004649395246,0.2118259285782767,0.20576521662329494,0.13085366387693598,0.5121086251336763,0.15591807057260285,0.12257448480910882,0.06734133834199423,0.25830046492126496,0.09092077380529318,0.09848105481973045,0.09786305584192458,0.6104755377417207,0.23994354926246614,0.23490931137409,-0.022608395498352127,0.19527078976549186,0.20835670130486117,0.008098920600560732,0.08535416282079158,0.11198048600148466,0.13809700068850947,0.2640769384894947,0.09487136086493572,0.09610525004129274,0.1980262951967882,0.16895837031089642,0.18629159254389435,0.28350261912740854,-0.011243910098905355,0.549518397953567,1.0,0.2462996033084103,0.09446134426905715,0.5658043184093844
TITAN,0.28390096659389275,0.12163714550692725,0.15540304589884746,0.2632536057882504,0.17618294164442466,,0.3038328120555756,0.0046077494465648905,0.14829966681837445,0.27613018379025334,0.22736971152543617,0.03217091761065017,0.15041876228872367,0.14030834025239589,0.13277780816182072,0.3158356915802331,0.3704049570335021,0.17821001851235674,0.1443507580833767,0.2283743658730105,0.3267551178847896,0.20388995218788686,0.18537932183011904,0.11083969466161382,0.1878056203273028,0.20522812417518405,0.2581453322584955,0.29673249823770226,0.09765531498850842,0.17887585237258247,0.30870733186858046,0.23594632215532432,0.2709839568048728,0.07342610326906117,0.25221932886745907,0.30559055549054587,0.17216253198844153,0.22704458653646237,0.24468447874515784,0.24653820466120133,0.3330501312486604,0.2791356440127744,-0.0106931027087779,0.1469181308292382,0.2462996033084103,1.0,0.14348700413985774,0.262926136499199
TRENT,0.19204642613240616,-0.01521850762891501,0.09186078356298415,0.22511559622452512,0.14148169463373772,,0.14479029708170388,0.024804162725069474,0.12549093656781543,0.20202716444167107,0.4599671354353487,-0.029551063753967537,0.11805251931886651,0.14683465687991137,0.15832813611410804,0.2174837517424462,0.17966983796725458,0.1675385219408144,-0.015277115770331818,0.184105365150626,0.19879153213074688,0.22542564634623993,0.02012086481568848,-0.06598942609867241,0.13807781634414346,0.11169145138191308,0.15410967051347416,0.28431665269650075,0.05914631377385828,0.1419487853978062,0.19964688678719036,0.12624461605181286,0.1444552062263223,0.11569923795142294,0.09185176972938676,0.2479232371510946,0.17099588260996113,0.23173969805841313,0.18755908310871736,0.2139629698834507,0.08136540573354986,0.2593372631745993,0.040546249409006946,0.14650082581137097,0.09446134426905715,0.14348700413985774,1.0,0.13873563343400935
WIPRO,0.2917163604383514,0.1723942803407321,0.1401379403840117,0.10414245004488587,0.2644716250344888,,0.36460014893342285,0.049262654039658446,0.14379306717094162,0.23190648848511847,0.10398449169576128,0.14624635055892232,0.1649620111122291,0.19838017805870153,0.26701508934922313,0.30833205512097556,0.25926651502885334,0.5397576609224249,0.09950993593992288,0.24514186023643003,0.17335767651213424,0.23647077619484316,0.12514321210812512,0.19210875105548106,0.1212707343024328,0.5217234839349636,0.262938692539193,0.34442145731435164,0.21961274519516363,0.3264891548758078,0.2981816321220347,0.17366765123642827,0.14054081717967254,0.10584034783894093,0.21418783034575506,0.376116533986516,0.2594093560819206,0.25117719349065004,0.3230794521211661,0.22057028760232386,0.2601559685776986,0.334702681606933,0.11250425203687335,0.5852689425413337,0.5658043184093844,0.262926136499199,0.13873563343400935,1.0
